Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1,Temperature_2
12:36:17,1.03,0.95,29.75,29.00
12:36:20,1.01,0.91,30.50,29.00
12:36:23,1.02,0.93,30.00,29.00
12:36:26,1.01,0.92,30.25,29.00
12:36:29,1.02,0.94,29.75,29.00
12:36:32,1.03,0.94,29.75,28.50
12:36:35,1.03,0.95,29.75,28.75
12:36:38,1.03,0.94,29.75,28.50
12:36:41,1.03,0.95,29.50,28.50
12:36:45,1.03,0.95,29.50,28.50
12:36:48,1.03,0.94,29.75,29.00
12:36:50,1.02,0.94,29.75,29.00
12:36:54,1.02,0.93,30.00,28.50
12:36:56,1.02,0.94,29.50,28.75
12:37:00,1.01,0.93,29.75,28.75
12:37:03,1.01,0.93,29.50,28.50
12:37:05,1.02,0.96,28.50,29.25
12:37:09,1.01,0.95,28.75,29.00
12:37:12,1.01,0.95,28.50,28.75
12:37:15,1.02,0.95,29.00,29.25
12:37:18,1.01,0.94,29.00,28.50
12:37:21,1.01,0.95,28.75,29.00
12:37:24,1.02,0.96,28.25,28.75
12:37:27,1.02,0.96,28.50,28.50
12:37:30,1.01,0.95,28.50,29.25
12:37:33,1.02,0.96,28.25,29.00
12:37:36,1.01,0.95,28.50,28.75
12:37:39,1.01,0.94,29.00,28.50
12:37:42,1.02,0.94,29.25,28.75
12:37:45,1.03,0.96,29.00,29.00
12:37:48,1.01,0.93,30.00,28.50
12:37:51,1.02,0.95,29.00,28.50
12:37:54,1.03,0.96,28.75,28.75
12:37:57,1.01,0.95,28.25,28.75
12:38:00,1.03,0.96,28.75,28.50
12:38:03,1.02,0.94,29.25,28.50
12:38:06,1.02,0.94,29.25,28.25
12:38:09,1.03,0.95,29.25,28.75
12:38:12,1.03,0.95,29.50,28.50
12:38:15,1.03,0.94,29.75,28.50
12:38:18,1.02,0.94,29.50,28.75
12:38:21,1.01,0.93,29.75,28.50
12:38:24,1.03,0.95,29.50,28.75
12:38:27,1.03,0.95,29.00,28.50
12:38:30,1.03,0.94,29.75,28.00
12:38:33,1.02,0.94,29.25,28.00
12:38:36,1.01,0.95,28.75,28.50
12:38:39,1.01,0.93,29.25,28.50
12:38:42,1.02,0.95,28.75,28.50
12:38:45,1.02,0.96,28.25,28.50
12:38:48,1.02,0.96,28.50,28.75
12:38:51,1.02,0.96,28.25,28.50
12:38:54,1.01,0.94,28.75,28.50
12:38:57,1.01,0.94,29.00,28.75
12:39:00,1.01,0.94,29.25,28.75
12:39:03,1.03,0.95,29.50,28.50
12:39:06,1.02,0.95,29.00,28.00
12:39:09,1.01,0.95,28.25,28.75
12:39:12,1.01,0.95,28.50,28.75
12:39:15,1.01,0.94,29.00,28.50
12:39:18,1.02,0.94,29.50,28.00
12:39:21,1.02,0.94,29.50,27.75
12:39:24,1.02,0.94,29.25,28.50
12:39:27,1.01,0.95,28.50,28.50
12:39:30,1.01,0.95,28.00,28.50
12:39:33,1.01,0.95,28.75,28.00
12:39:36,1.01,0.94,28.75,28.25
12:39:39,1.01,0.92,30.00,28.50
12:39:42,1.02,0.95,29.00,28.25
12:39:45,1.02,0.95,28.75,28.25
12:39:48,1.02,0.97,27.75,28.00
12:39:51,1.01,0.94,28.75,28.00
12:39:54,1.01,0.95,28.50,28.50
12:39:57,1.01,0.94,29.25,28.25
12:40:00,1.01,0.93,29.25,28.25
12:40:03,1.01,0.95,28.75,28.25
12:40:06,1.02,0.95,28.75,28.50
12:40:09,1.02,0.96,28.25,28.50
12:40:12,1.02,0.97,28.00,28.25
12:40:15,1.01,0.95,28.50,28.25
12:40:18,1.02,0.95,29.00,28.25
12:40:21,1.01,0.94,29.00,28.00
12:40:24,1.00,0.92,29.75,28.00
12:40:27,1.01,0.94,29.00,28.00
12:40:30,1.01,0.95,28.50,28.00
12:40:33,1.01,0.96,28.00,28.25
12:40:36,1.01,0.98,27.00,28.50
12:40:39,1.01,0.95,28.00,28.00
12:40:42,1.01,0.95,28.75,28.00
12:40:45,1.01,0.94,29.00,28.00
12:40:48,1.01,0.94,29.00,28.00
12:40:51,1.01,0.94,28.75,28.00
12:40:54,1.01,0.95,28.25,28.25
12:40:57,1.02,0.97,27.75,28.25
12:41:00,1.01,0.96,27.75,27.75
12:41:03,1.02,0.94,29.50,28.00
12:41:06,1.01,0.94,29.00,28.00
12:41:09,1.00,0.94,28.25,27.50
12:41:12,1.01,0.97,27.25,27.75
12:41:15,1.01,0.96,28.00,27.75
12:41:18,1.01,0.93,29.50,28.00
12:41:21,1.01,0.95,28.75,28.00
12:41:24,1.01,0.95,28.25,27.25
12:41:27,1.01,0.96,28.00,27.75
12:41:30,1.01,0.97,27.50,28.00
12:41:33,1.02,0.96,28.25,28.25
12:41:36,1.01,0.95,28.25,28.00
12:41:39,1.01,0.94,29.00,28.00
12:41:42,1.00,0.93,29.25,28.00
12:41:45,1.01,0.93,29.25,27.75
12:41:48,1.01,0.95,28.75,27.75
12:41:51,1.01,0.95,28.25,28.00
12:41:54,1.01,0.96,27.50,27.75
12:41:57,1.01,0.96,27.75,28.00
12:42:00,1.01,0.96,28.00,28.00
12:42:03,1.00,0.94,28.25,27.75
12:42:06,1.01,0.95,28.50,27.75
12:42:09,1.01,0.95,28.50,27.75
12:42:12,1.01,0.94,29.25,27.75
12:42:15,1.00,0.94,28.25,27.25
12:42:18,1.01,0.96,27.50,27.50
12:42:21,1.00,0.95,27.50,28.00
12:42:24,1.01,0.95,28.00,28.00
12:42:27,1.01,0.96,27.75,27.50
12:42:30,1.01,0.95,28.50,27.75
12:42:33,1.01,0.93,29.25,27.50
12:42:36,1.01,0.94,29.00,27.75
12:42:39,1.00,0.94,28.50,27.50
12:42:42,1.01,0.96,27.75,28.00
12:42:45,1.01,0.97,27.50,28.00
12:42:48,1.00,0.95,28.00,27.50
12:42:51,1.01,0.95,28.25,28.00
12:42:54,1.00,0.95,28.00,27.50
12:42:57,1.01,0.94,29.00,27.25
12:43:00,1.01,0.95,28.75,27.25
12:43:03,1.01,0.95,28.50,27.75
12:43:06,1.00,0.95,27.75,27.75
12:43:09,1.01,0.96,27.50,27.50
12:43:12,1.00,0.95,28.00,27.50
12:43:15,1.01,0.96,27.75,27.75
12:43:18,1.01,0.94,29.00,27.25
12:43:21,1.01,0.95,28.50,27.25
12:43:24,1.01,0.95,28.00,27.25
12:43:27,1.01,0.97,27.25,27.75
12:43:30,1.01,0.96,27.75,28.00
12:43:33,1.00,0.94,28.50,27.25
12:43:36,1.01,0.94,29.00,27.50
12:43:39,1.01,0.95,28.50,27.25
12:43:42,1.00,0.95,28.00,27.25
12:43:45,1.01,0.96,27.75,27.75
12:43:48,1.00,0.96,27.25,27.75
12:43:51,1.01,0.96,27.75,27.50
12:43:54,1.00,0.95,28.00,27.50
12:43:57,1.01,0.95,28.75,27.50
12:44:00,1.01,0.95,28.25,27.25
12:44:03,1.00,0.95,28.00,27.50
12:44:06,1.00,0.95,27.50,26.75
12:44:09,1.01,0.97,27.25,27.75
12:44:12,1.01,0.97,27.25,27.25
12:44:15,1.01,0.97,27.25,27.50
12:44:18,1.01,0.97,27.25,27.50
12:44:21,1.00,0.96,27.25,27.25
12:44:24,1.00,0.96,27.00,27.75
12:44:27,1.01,0.98,27.00,27.50
12:44:30,1.00,0.96,26.75,27.25
12:44:33,1.00,0.96,27.25,27.00
12:44:36,1.00,0.97,27.00,27.50
12:44:39,1.00,0.95,27.50,27.25
12:44:42,1.01,0.97,27.50,27.50
12:44:45,1.01,0.97,27.25,27.50
12:44:48,1.01,0.97,27.00,27.50
12:44:51,1.00,0.94,28.25,27.25
12:44:54,1.01,0.95,28.50,27.25
12:44:57,1.01,0.96,27.50,27.50
12:45:00,1.00,0.96,27.25,27.25
12:45:03,1.00,0.96,27.50,27.00
12:45:06,1.00,0.95,27.75,27.00
12:45:09,1.00,0.94,28.75,27.00
12:45:12,0.99,0.94,27.75,27.00
12:45:15,0.99,0.95,27.00,27.50
12:45:18,1.00,0.95,27.75,27.25
12:45:21,1.00,0.93,28.50,27.00
12:45:24,1.01,0.96,27.50,27.25
12:45:27,1.00,0.96,27.50,26.75
12:45:30,1.00,0.96,26.75,27.25
12:45:33,1.00,0.95,27.50,27.25
12:45:36,1.00,0.96,27.50,27.00
12:45:39,1.00,0.94,28.25,27.00
12:45:42,1.01,0.96,27.50,27.50
12:45:45,1.00,0.97,26.50,27.50
12:45:48,1.00,0.95,27.75,27.25
12:45:51,1.00,0.94,28.00,26.75
12:45:54,1.00,0.96,27.25,26.50
12:45:57,1.01,0.98,26.75,26.75
12:46:00,1.00,0.96,27.25,27.25
12:46:03,1.00,0.96,27.25,27.25
12:46:06,1.00,0.93,28.50,27.00
12:46:09,1.00,0.96,27.00,27.00
12:46:12,1.00,0.96,26.75,27.25
12:46:15,1.00,0.94,28.25,26.50
12:46:18,1.00,0.95,27.75,26.75
12:46:21,1.00,0.97,26.75,27.75
12:46:24,0.99,0.95,27.50,27.00
12:46:27,1.00,0.94,28.00,26.75
12:46:30,0.99,0.95,27.00,27.00
12:46:33,1.00,0.96,27.50,26.75
12:46:36,0.98,0.93,28.25,26.75
12:46:39,0.99,0.96,26.75,27.00
12:46:42,1.00,0.97,26.50,26.75
12:46:45,0.99,0.94,27.75,26.25
12:46:48,1.00,0.95,27.75,26.75
12:46:51,1.00,0.96,27.25,27.25
12:46:54,0.99,0.96,26.50,27.00
12:46:57,1.00,0.97,26.50,27.00
12:47:00,0.99,0.96,26.75,27.00
12:47:03,1.00,0.95,27.75,26.75
12:47:06,1.00,0.94,28.25,26.75
12:47:09,0.99,0.95,27.25,26.75
12:47:12,1.00,0.96,27.00,26.75
12:47:15,1.00,0.96,26.75,27.25
12:47:18,1.00,0.96,27.25,27.00
12:47:21,1.00,0.96,27.25,27.00
12:47:24,1.00,0.97,26.75,27.25
12:47:27,0.98,0.94,27.50,26.50
12:47:30,1.00,0.95,27.75,26.50
12:47:33,0.99,0.93,28.25,26.50
12:47:36,1.00,0.95,27.50,26.75
12:47:39,1.00,0.97,26.50,26.75
12:47:42,1.00,0.97,26.50,26.50
12:47:45,1.00,0.96,26.75,26.75
12:47:48,1.00,0.96,27.25,26.50
12:47:51,0.99,0.95,27.25,26.25
12:47:54,1.00,0.95,27.75,26.50
12:47:57,0.98,0.95,27.00,26.50
12:48:00,1.00,0.96,26.75,26.50
12:48:03,0.99,0.96,26.50,26.75
12:48:06,0.99,0.97,26.00,26.25
12:48:09,0.98,0.94,27.25,26.50
12:48:12,0.99,0.95,27.00,26.00
12:48:15,1.00,0.95,27.50,26.25
12:48:18,1.00,0.95,27.75,26.00
12:48:21,0.99,0.94,27.75,26.25
12:48:24,0.98,0.93,28.00,26.25
12:48:27,1.00,0.94,28.00,26.50
12:48:30,0.99,0.95,27.50,26.50
12:48:33,0.99,0.95,27.50,26.50
12:48:36,0.98,0.96,26.25,26.50
12:48:39,1.00,0.97,26.50,27.00
12:48:42,0.99,0.95,27.00,26.50
12:48:45,0.99,0.95,27.00,26.00
12:48:48,1.00,0.96,27.25,26.50
12:48:51,1.00,0.97,26.50,26.50
12:48:54,0.98,0.97,26.00,26.75
12:48:57,1.00,0.97,26.50,26.25
12:49:00,0.99,0.95,27.25,26.00
12:49:03,1.00,0.94,28.00,26.25
12:49:06,0.99,0.95,27.25,26.25
12:49:09,1.00,0.96,27.00,26.50
12:49:12,0.98,0.96,26.50,26.50
12:49:15,1.00,0.97,26.50,26.50
12:49:18,1.00,0.97,26.25,26.50
12:49:21,0.99,0.97,26.25,26.00
12:49:24,0.98,0.96,26.00,26.75
12:49:27,0.99,0.97,26.00,26.50
12:49:30,0.98,0.97,26.00,26.25
12:49:33,0.98,0.97,26.00,25.75
12:49:36,0.99,0.98,25.75,26.50
12:49:39,1.00,0.97,26.50,26.50
12:49:42,0.98,0.97,26.00,26.25
12:49:45,0.98,0.96,26.25,26.50
12:49:48,0.99,0.97,26.00,26.50
12:49:51,0.99,0.97,26.00,26.50
12:49:54,0.98,0.96,26.25,26.50
12:49:57,1.00,0.97,26.25,26.25
12:50:00,0.98,0.95,26.50,26.25
12:50:03,0.97,0.94,27.00,26.25
12:50:06,0.98,0.94,27.00,26.25
12:50:09,0.99,0.96,26.75,26.50
12:50:12,0.99,0.95,27.00,26.25
12:50:15,0.99,0.95,27.50,26.25
12:50:18,0.98,0.94,27.25,26.25
12:50:21,0.98,0.94,27.25,26.25
12:50:24,0.98,0.95,27.00,26.25
12:50:27,0.98,0.96,26.25,26.25
12:50:30,0.98,0.96,26.50,26.00
12:50:33,0.98,0.97,26.00,26.25
12:50:36,0.98,0.96,26.25,26.25
12:50:39,0.97,0.95,26.00,26.25
12:50:42,0.98,0.95,26.50,26.25
12:50:45,0.98,0.96,26.50,26.25
12:50:48,0.98,0.96,26.50,26.25
12:50:51,0.98,0.95,26.75,26.50
12:50:54,0.98,0.95,26.75,26.00
12:50:57,0.98,0.94,27.25,26.00
12:51:00,0.99,0.96,26.75,26.00
12:51:03,0.98,0.95,26.75,26.00
12:51:06,0.98,0.96,26.50,26.25
12:51:09,0.98,0.97,26.00,26.25
12:51:12,0.98,0.96,26.00,26.00
12:51:15,0.98,0.96,26.25,26.00
12:51:18,0.98,0.94,27.00,25.50
12:51:21,0.98,0.94,27.25,25.75
12:51:24,0.99,0.96,26.75,26.00
12:51:27,0.99,0.97,26.00,26.00
12:51:30,0.98,0.97,25.50,26.25
12:51:33,0.98,0.96,26.25,26.00
12:51:36,0.98,0.94,27.00,25.50
12:51:39,0.99,0.96,26.75,25.00
12:51:42,0.98,0.96,26.25,26.00
12:51:45,0.98,0.97,25.75,26.00
12:51:48,0.99,0.97,26.25,26.25
12:51:51,0.98,0.95,26.50,25.75
12:51:54,0.98,0.94,27.00,25.75
12:51:57,0.98,0.96,26.50,26.00
12:52:00,0.98,0.96,26.50,25.75
12:52:03,0.99,0.98,25.75,25.50
12:52:06,0.98,0.97,25.75,26.00
12:52:09,0.98,0.96,26.25,26.00
12:52:12,0.98,0.95,26.50,26.00
12:52:15,0.98,0.96,26.50,25.50
12:52:18,0.98,0.96,26.50,25.75
12:52:21,0.98,0.96,26.50,26.00
12:52:24,0.97,0.95,26.50,25.50
12:52:27,0.98,0.95,26.75,26.00
12:52:30,0.98,0.94,27.25,25.75
12:52:33,0.98,0.95,26.75,25.50
12:52:36,0.97,0.93,27.25,25.25
12:52:39,0.98,0.95,26.75,25.75
12:52:42,0.98,0.96,26.50,26.00
12:52:45,0.99,0.96,26.75,25.50
12:52:48,0.98,0.96,26.25,25.75
12:52:51,0.98,0.96,26.25,25.75
12:52:54,0.97,0.95,26.00,25.75
12:52:57,0.98,0.96,25.75,25.75
12:53:00,0.97,0.95,26.00,25.75
12:53:03,0.98,0.97,26.00,25.75
12:53:06,0.98,0.95,26.50,25.75
12:53:09,0.99,0.96,26.75,25.50
12:53:12,0.97,0.94,26.75,25.75
12:53:15,0.98,0.95,26.75,26.00
12:53:18,0.99,0.96,26.75,25.00
12:53:21,0.97,0.94,27.00,25.50
12:53:24,0.98,0.95,26.75,25.50
12:53:27,0.98,0.96,26.50,25.75
12:53:30,0.97,0.96,25.75,25.75
12:53:33,0.98,0.96,25.75,25.50
12:53:36,0.97,0.96,25.25,26.00
12:53:39,0.97,0.96,25.75,25.75
12:53:42,0.97,0.96,25.75,25.75
12:53:45,0.97,0.96,25.75,25.25
12:53:48,0.97,0.97,25.25,25.75
12:53:51,0.99,0.98,25.50,25.75
12:53:54,0.98,0.97,25.50,26.00
12:53:57,0.97,0.95,26.00,25.50
