Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1,Temperature_2
14:12:14,1289.00,1387.89,21.25,24.00
14:12:15,1290.00,1367.97,22.00,24.25
14:12:16,1291.00,1390.04,21.25,24.25
14:12:17,1292.00,1398.27,21.00,23.75
14:12:18,1289.00,1387.89,21.25,24.25
14:12:19,1290.00,1374.90,21.75,24.25
14:12:20,1292.00,1377.03,21.75,23.75
14:12:21,1291.00,1390.04,21.25,24.25
14:12:22,1289.00,1402.23,20.75,24.25
14:12:23,1290.00,1374.90,21.75,24.00
14:12:24,1291.00,1382.97,21.50,23.75
14:12:25,1291.00,1382.97,21.50,24.00
14:12:26,1288.00,1386.81,21.25,23.75
14:12:27,1288.00,1372.77,21.75,23.75
14:12:28,1291.00,1382.97,21.50,23.50
14:12:29,1291.00,1411.70,20.50,24.25
14:12:30,1288.00,1393.94,21.00,23.75
14:12:31,1289.00,1373.83,21.75,23.50
14:12:32,1291.00,1369.03,22.00,24.25
14:12:33,1290.00,1388.96,21.25,24.25
14:12:34,1289.00,1395.02,21.00,24.00
14:12:35,1288.00,1386.81,21.25,23.75
14:12:36,1291.00,1382.97,21.50,24.00
14:12:37,1291.00,1382.97,21.50,24.25
14:12:38,1290.00,1396.10,21.00,24.00
14:12:39,1288.00,1386.81,21.25,23.75
14:12:40,1291.00,1375.97,21.75,24.25
14:12:41,1290.00,1381.90,21.50,24.50
14:12:42,1289.00,1395.02,21.00,23.75
14:12:42,1287.00,1392.86,21.00,24.25
14:12:43,1289.00,1373.83,21.75,24.25
14:12:45,1290.00,1374.90,21.75,24.00
14:12:45,1288.00,1401.14,20.75,24.00
14:12:46,1288.00,1386.81,21.25,24.00
14:12:47,1291.00,1369.03,22.00,23.75
14:12:48,1291.00,1390.04,21.25,23.50
14:12:49,1287.00,1400.05,20.75,23.50
14:12:50,1288.00,1372.77,21.75,23.75
14:12:51,1289.00,1366.91,22.00,24.00
14:12:52,1290.00,1381.90,21.50,24.50
14:12:53,1288.00,1393.94,21.00,24.00
14:12:54,1287.00,1378.68,21.50,24.00
14:12:55,1289.00,1366.91,22.00,23.75
14:12:56,1290.00,1388.96,21.25,24.00
14:12:57,1288.00,1386.81,21.25,24.00
14:12:58,1287.00,1371.70,21.75,24.00
14:12:59,1288.00,1372.77,21.75,24.00
14:13:00,1288.00,1379.75,21.50,24.00
14:13:01,1288.00,1386.81,21.25,24.25
14:13:02,1285.00,1376.54,21.50,23.75
14:13:03,1287.00,1385.73,21.25,24.00
14:13:04,1289.00,1387.89,21.25,23.75
14:13:05,1288.00,1386.81,21.25,24.00
14:13:06,1285.00,1390.69,21.00,24.25
14:13:07,1287.00,1371.70,21.75,23.50
14:13:08,1288.00,1379.75,21.50,23.75
14:13:09,1287.00,1385.73,21.25,24.25
14:13:10,1285.00,1369.57,21.75,24.25
14:13:11,1288.00,1372.77,21.75,24.00
14:13:12,1289.00,1387.89,21.25,24.25
14:13:13,1287.00,1385.73,21.25,24.00
14:13:14,1286.00,1377.61,21.50,24.25
14:13:15,1287.00,1371.70,21.75,23.75
14:13:16,1288.00,1401.14,20.75,23.75
14:13:17,1286.00,1384.66,21.25,23.75
14:13:18,1286.00,1363.73,22.00,23.75
14:13:19,1287.00,1392.86,21.00,24.25
14:13:20,1210.00,1296.20,21.50,24.25
14:13:21,1287.00,1385.73,21.25,24.00
14:13:22,1285.00,1369.57,21.75,24.25
14:13:23,1286.00,1384.66,21.25,23.50
14:13:24,1288.00,1401.14,20.75,24.25
14:13:25,1287.00,1364.79,22.00,24.00
14:13:26,1285.00,1369.57,21.75,24.00
14:13:26,1285.00,1397.88,20.75,24.00
14:13:27,1288.00,1379.75,21.50,23.50
14:13:28,1287.00,1371.70,21.75,24.00
14:13:29,1284.00,1375.47,21.50,24.00
14:13:30,1285.00,1397.88,20.75,23.75
14:13:31,1288.00,1386.81,21.25,24.00
14:13:32,1288.00,1359.01,22.25,24.50
14:13:33,1284.00,1389.61,21.00,24.25
14:13:34,1285.00,1383.58,21.25,24.00
14:13:35,1287.00,1378.68,21.50,23.75
14:13:36,1287.00,1357.95,22.25,24.25
14:13:37,1284.00,1382.50,21.25,24.25
14:13:38,1284.00,1396.79,20.75,24.25
14:13:39,1287.00,1378.68,21.50,23.75
14:13:40,1286.00,1370.64,21.75,24.00
14:13:41,1223.00,1337.34,20.50,23.50
14:13:42,1283.00,1374.40,21.50,24.00
14:13:43,1285.00,1369.57,21.75,24.25
14:13:44,1286.00,1384.66,21.25,24.25
14:13:45,1285.00,1390.69,21.00,24.25
14:13:46,1283.00,1353.73,22.25,24.00
14:13:47,1285.00,1390.69,21.00,24.25
14:13:48,1285.00,1390.69,21.00,24.25
14:13:49,1284.00,1375.47,21.50,24.25
14:13:50,1283.00,1353.73,22.25,24.00
14:13:51,1285.00,1376.54,21.50,24.25
14:13:52,1287.00,1392.86,21.00,24.00
14:13:53,1305.00,1397.96,21.50,24.00
14:13:54,1330.00,1410.39,22.00,24.25
14:13:55,1332.00,1426.89,21.50,24.25
14:13:56,1331.00,1433.11,21.25,24.00
14:13:57,1330.00,1417.53,21.75,24.25
14:13:58,1330.00,1417.53,21.75,24.00
14:13:59,1331.00,1425.82,21.50,24.00
14:14:00,1332.00,1441.56,21.00,23.75
14:14:01,1331.00,1418.60,21.75,24.00
14:14:02,1331.00,1411.45,22.00,23.50
14:14:03,1331.00,1433.11,21.25,24.25
14:14:04,1332.00,1434.19,21.25,24.00
14:14:05,1330.00,1417.53,21.75,24.00
14:14:06,1330.00,1410.39,22.00,23.75
14:14:07,1331.00,1440.48,21.00,24.00
14:14:08,1331.00,1440.48,21.00,24.50
14:14:09,1331.00,1418.60,21.75,24.00
14:14:09,1330.00,1432.03,21.25,24.25
14:14:10,1331.00,1455.44,20.50,24.00
14:14:11,1330.00,1424.75,21.50,24.25
14:14:12,1331.00,1404.38,22.25,24.00
14:14:13,1329.00,1416.47,21.75,24.00
14:14:14,1331.00,1433.11,21.25,24.00
14:14:15,1331.00,1433.11,21.25,24.00
14:14:17,1331.00,1404.38,22.25,24.00
14:14:17,1328.00,1429.88,21.25,24.25
14:14:18,1331.00,1447.92,20.75,24.25
14:14:19,1331.00,1418.60,21.75,24.00
14:14:20,1331.00,1411.45,22.00,24.25
14:14:21,1328.00,1429.88,21.25,24.00
14:14:22,1331.00,1440.48,21.00,24.00
14:14:23,1331.00,1425.82,21.50,24.25
14:14:24,1329.00,1438.31,21.00,23.50
14:14:25,1329.00,1438.31,21.00,24.25
14:14:26,1330.00,1410.39,22.00,24.25
14:14:27,1331.00,1418.60,21.75,23.75
14:14:28,1330.00,1432.03,21.25,24.00
14:14:29,1330.00,1432.03,21.25,23.75
14:14:30,1329.00,1402.27,22.25,24.00
14:14:31,1331.00,1425.82,21.50,24.00
14:14:32,1329.00,1445.74,20.75,24.25
14:14:33,1329.00,1423.67,21.50,24.25
14:14:34,1329.00,1409.33,22.00,23.50
14:14:35,1330.00,1417.53,21.75,24.25
14:14:36,1330.00,1446.83,20.75,24.00
14:14:37,1328.00,1429.88,21.25,23.75
14:14:38,1328.00,1429.88,21.25,24.25
14:14:39,1330.00,1424.75,21.50,23.75
14:14:40,1330.00,1446.83,20.75,23.75
14:14:41,1327.00,1407.21,22.00,24.25
14:14:42,1330.00,1424.75,21.50,24.25
14:14:43,1330.00,1432.03,21.25,24.00
14:14:44,1329.00,1430.96,21.25,23.75
14:14:45,1327.00,1407.21,22.00,24.25
14:14:46,1328.00,1422.60,21.50,24.25
14:14:47,1329.00,1438.31,21.00,24.00
14:14:48,1329.00,1445.74,20.75,24.00
14:14:49,1328.00,1415.40,21.75,24.00
14:14:50,1327.00,1407.21,22.00,24.25
14:14:51,1329.00,1445.74,20.75,24.25
14:14:52,1327.00,1428.80,21.25,24.50
14:14:53,1328.00,1394.23,22.50,24.25
14:14:53,1327.00,1414.34,21.75,24.00
14:14:54,1329.00,1453.25,20.50,23.50
14:14:55,1327.00,1421.53,21.50,24.25
14:14:56,1327.00,1414.34,21.75,24.25
14:14:57,1326.00,1413.27,21.75,24.25
14:14:58,1328.00,1437.23,21.00,24.25
14:14:59,1327.00,1428.80,21.25,24.25
14:15:00,1327.00,1407.21,22.00,24.25
14:15:01,1326.00,1413.27,21.75,23.75
14:15:02,1328.00,1437.23,21.00,23.75
14:15:03,1328.00,1429.88,21.25,23.75
14:15:04,1326.00,1420.46,21.50,24.25
14:15:05,1327.00,1428.80,21.25,24.25
14:15:06,1328.00,1422.60,21.50,24.25
14:15:07,1328.00,1415.40,21.75,23.75
14:15:08,1326.00,1420.46,21.50,24.00
14:15:09,1328.00,1437.23,21.00,23.50
14:15:10,1328.00,1408.27,22.00,23.75
14:15:11,1328.00,1415.40,21.75,23.75
14:15:12,1326.00,1427.73,21.25,24.00
14:15:13,1326.00,1435.06,21.00,24.00
14:15:14,1328.00,1401.21,22.25,24.25
14:15:15,1328.00,1422.60,21.50,24.25
14:15:16,1326.00,1435.06,21.00,24.25
14:15:17,1326.00,1427.73,21.25,24.00
14:15:18,1327.00,1414.34,21.75,24.25
14:15:19,1326.00,1449.97,20.50,24.25
14:15:20,1326.00,1413.27,21.75,24.25
14:15:21,1324.00,1396.99,22.25,23.25
14:15:22,1327.00,1451.07,20.50,24.00
14:15:23,1326.00,1427.73,21.25,24.00
14:15:24,1326.00,1392.13,22.50,24.00
14:15:25,1325.00,1426.65,21.25,24.25
14:15:26,1326.00,1435.06,21.00,24.00
14:15:27,1326.00,1413.27,21.75,24.00
14:15:28,1326.00,1420.46,21.50,24.25
14:15:29,1324.00,1432.90,21.00,23.75
14:15:30,1326.00,1442.48,20.75,23.75
14:15:31,1326.00,1413.27,21.75,24.25
14:15:32,1324.00,1425.57,21.25,23.75
14:15:33,1325.00,1426.65,21.25,24.00
14:15:34,1326.00,1427.73,21.25,24.00
14:15:35,1326.00,1406.15,22.00,23.75
14:15:36,1324.00,1418.32,21.50,23.75
14:15:36,1324.00,1432.90,21.00,24.25
14:15:37,1325.00,1433.98,21.00,24.25
14:15:38,1326.00,1406.15,22.00,24.25
14:15:39,1324.00,1425.57,21.25,24.25
14:15:40,1324.00,1432.90,21.00,23.75
14:15:41,1324.00,1418.32,21.50,23.75
14:15:42,1326.00,1406.15,22.00,23.50
