Time,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in
13:08:23,15.92,16.31,23.75,23.11,23.56,24.00
13:08:24,15.18,15.63,23.50,23.55,24.48,23.00
13:08:25,15.18,15.70,23.25,23.54,24.47,23.00
13:08:26,14.44,14.94,23.25,23.94,24.89,23.00
13:08:27,15.18,15.40,24.25,23.55,23.89,24.25
13:08:28,13.79,14.13,23.75,23.10,23.43,24.25
13:08:29,13.79,14.06,24.00,23.10,23.66,23.75
13:08:30,12.31,12.55,24.00,23.55,24.12,23.75
13:08:31,12.31,12.67,23.50,23.55,24.48,23.00
13:08:32,12.31,12.86,22.75,23.54,24.71,22.50
13:08:33,11.57,11.97,23.25,23.10,23.89,23.25
13:08:34,10.83,11.09,23.75,23.09,23.54,24.00
13:08:35,8.70,9.00,23.25,23.54,23.88,24.25
13:08:36,10.09,10.39,23.50,23.09,23.54,24.00
13:08:37,8.70,8.91,23.75,23.11,23.67,23.75
13:08:38,8.70,8.91,23.75,23.10,23.43,24.25
13:08:39,6.48,6.74,23.00,23.55,24.85,22.25
13:08:40,5.83,6.06,23.00,22.65,23.43,23.25
13:08:41,4.35,4.48,23.50,23.55,24.36,23.25
13:08:42,5.09,5.21,23.75,23.10,23.32,24.50
13:08:43,4.35,4.43,24.00,22.66,23.10,24.00
13:08:44,2.22,2.27,23.75,22.65,23.31,23.50
13:08:45,2.87,2.95,23.50,22.66,23.10,24.00
13:08:46,7.22,7.47,23.25,23.10,24.01,23.00
13:08:47,13.79,14.33,23.00,23.55,24.48,23.00
13:08:48,13.79,14.19,23.50,23.10,24.01,23.00
13:08:49,13.05,13.37,23.75,22.65,22.87,24.50
13:08:50,13.05,13.37,23.75,23.10,23.43,24.25
13:08:51,13.05,13.37,23.75,23.54,24.11,23.75
13:08:52,11.57,12.03,23.00,23.55,24.12,23.75
13:08:53,12.31,12.67,23.50,23.54,24.11,23.75
13:08:54,12.31,12.80,23.00,23.55,24.85,22.25
13:08:55,11.57,12.03,23.00,22.65,23.43,23.25
13:08:55,12.31,12.67,23.50,22.65,23.43,23.25
13:08:56,11.57,11.79,24.00,23.55,23.89,24.25
13:08:57,11.57,11.97,23.25,22.20,22.52,24.25
13:08:58,10.83,11.09,23.75,23.53,24.22,23.50
13:08:59,10.09,10.44,23.25,22.66,22.99,24.25
13:09:00,11.57,11.97,23.25,23.10,24.25,22.50
13:09:01,11.57,12.03,23.00,23.09,24.00,23.00
13:09:02,10.09,10.44,23.25,23.54,24.47,23.00
13:09:03,9.44,9.76,23.25,23.54,23.88,24.25
13:09:04,10.09,10.34,23.75,23.55,24.01,24.00
13:09:05,9.44,9.67,23.75,23.10,23.43,24.25
13:09:06,9.44,9.72,23.50,23.11,23.56,24.00
13:09:07,9.44,9.62,24.00,23.55,24.12,23.75
13:09:08,8.70,9.13,22.50,23.10,24.13,22.75
13:09:09,9.44,9.81,23.00,23.54,24.47,23.00
13:09:10,7.96,8.19,23.50,23.09,24.12,22.75
13:09:11,9.44,9.62,24.00,23.54,23.88,24.25
13:09:12,7.96,8.11,24.00,23.10,23.43,24.25
13:09:13,7.96,8.11,24.00,23.55,24.01,24.00
13:09:14,7.22,7.40,23.75,23.10,23.55,24.00
13:09:15,9.44,9.76,23.25,23.09,23.88,23.25
13:09:16,7.22,7.51,23.00,23.10,24.01,23.00
13:09:17,7.96,8.32,22.75,23.53,24.34,23.25
13:09:18,6.48,6.64,23.75,23.10,23.66,23.75
13:09:19,7.22,7.43,23.50,23.55,23.89,24.25
13:09:20,7.96,8.15,23.75,23.10,23.66,23.75
13:09:21,7.22,7.47,23.25,23.10,23.55,24.00
13:09:22,7.22,7.43,23.50,23.10,23.66,23.75
13:09:23,8.70,9.09,22.75,23.54,24.71,22.50
13:09:24,7.22,7.54,22.75,22.66,23.56,23.00
13:09:25,9.44,9.67,23.75,23.55,24.36,23.25
13:09:26,7.22,7.36,24.00,23.10,23.66,23.75
13:09:27,7.22,7.36,24.00,23.54,23.88,24.25
13:09:28,7.22,7.43,23.50,23.53,24.10,23.75
13:09:29,6.48,6.61,24.00,23.09,23.65,23.75
13:09:30,7.22,7.47,23.25,23.55,24.48,23.00
13:09:31,7.96,8.27,23.00,22.65,23.43,23.25
13:09:32,6.48,6.70,23.25,23.10,24.13,22.75
13:09:33,7.22,7.40,23.75,23.54,23.88,24.25
13:09:34,7.96,8.11,24.00,23.55,24.01,24.00
13:09:35,7.22,7.40,23.75,23.55,24.01,24.00
13:09:36,7.22,7.43,23.50,23.93,24.51,23.75
13:09:37,7.96,8.15,23.75,23.54,24.00,24.00
13:09:38,7.22,7.51,23.00,23.55,24.85,22.25
13:09:39,7.22,7.51,23.00,23.54,24.71,22.50
13:09:39,6.48,6.67,23.50,23.54,24.11,23.75
13:09:40,7.22,7.32,24.25,23.10,23.32,24.50
13:09:41,7.22,7.47,23.25,23.54,23.88,24.25
13:09:42,5.83,6.03,23.25,23.54,23.88,24.25
13:09:44,7.96,8.23,23.25,23.09,23.77,23.50
13:09:44,6.48,6.64,23.75,23.09,24.00,23.00
13:09:45,7.22,7.51,23.00,23.10,24.13,22.75
13:09:46,7.22,7.47,23.25,23.09,23.88,23.25
13:09:47,7.96,8.19,23.50,23.09,23.65,23.75
13:09:48,7.96,8.19,23.50,23.09,23.54,24.00
13:09:49,7.22,7.43,23.50,23.09,23.54,24.00
13:09:50,7.22,7.47,23.25,23.10,23.78,23.50
13:09:51,7.96,8.15,23.75,23.10,23.55,24.00
13:09:52,6.48,6.74,23.00,22.64,23.77,22.50
13:09:53,7.96,8.23,23.25,23.08,23.99,23.00
13:09:54,6.48,6.67,23.50,23.54,24.23,23.50
13:09:55,7.22,7.40,23.75,23.09,23.31,24.50
13:09:56,7.96,8.11,24.00,22.21,22.86,23.50
13:09:57,8.70,8.91,23.75,23.09,23.65,23.75
13:09:58,7.96,8.19,23.50,22.65,22.98,24.25
13:09:59,6.48,6.67,23.50,22.66,23.56,23.00
13:10:00,7.22,7.51,23.00,23.08,23.99,23.00
13:10:01,7.96,8.19,23.50,23.10,23.78,23.50
13:10:02,6.48,6.67,23.50,24.37,24.72,24.25
13:10:03,7.96,8.11,24.00,23.92,24.15,24.50
13:10:04,7.22,7.40,23.75,23.09,23.54,24.00
13:10:05,7.96,8.19,23.50,23.10,23.55,24.00
13:10:06,7.22,7.36,24.00,23.09,23.54,24.00
13:10:07,7.22,7.51,23.00,23.09,24.12,22.75
13:10:08,7.22,7.51,23.00,23.09,24.00,23.00
13:10:09,7.22,7.47,23.25,23.09,23.77,23.50
13:10:10,5.83,5.91,24.25,23.09,23.31,24.50
13:10:11,6.48,6.67,23.50,23.08,23.41,24.25
13:10:12,7.22,7.47,23.25,23.09,23.54,24.00
13:10:13,7.96,8.19,23.50,23.10,23.43,24.25
13:10:14,8.70,9.00,23.25,23.10,23.89,23.25
13:10:15,7.22,7.51,23.00,23.09,24.24,22.50
13:10:16,7.22,7.47,23.25,23.52,24.21,23.50
13:10:17,7.22,7.40,23.75,23.92,24.03,24.75
13:10:18,6.48,6.64,23.75,22.65,23.09,24.00
13:10:19,7.22,7.36,24.00,23.52,23.75,24.50
13:10:20,5.09,5.21,23.75,23.08,23.64,23.75
13:10:21,5.83,5.94,24.00,24.79,25.15,24.25
13:10:22,5.83,6.03,23.25,24.36,25.83,22.00
13:10:22,6.48,6.70,23.25,23.10,24.01,23.00
13:10:24,7.96,8.27,23.00,23.54,24.11,23.75
13:10:24,6.48,6.61,24.00,23.54,23.77,24.50
13:10:25,7.96,8.23,23.25,23.09,23.42,24.25
13:10:26,7.22,7.40,23.75,22.65,23.43,23.25
13:10:27,6.48,6.64,23.75,23.09,23.31,24.50
13:10:28,7.96,8.19,23.50,22.65,23.31,23.50
13:10:30,7.22,7.54,22.75,23.09,24.12,22.75
13:10:30,7.96,8.23,23.25,23.09,24.00,23.00
13:10:31,5.83,6.03,23.25,23.54,23.77,24.50
13:10:32,5.09,5.24,23.50,23.09,23.42,24.25
13:10:33,6.48,6.64,23.75,23.09,23.65,23.75
13:10:34,6.48,6.67,23.50,23.92,24.74,23.25
13:10:36,5.83,6.03,23.25,23.09,23.65,23.75
13:10:36,6.48,6.70,23.25,23.53,24.70,22.50
13:10:37,6.48,6.70,23.25,23.53,24.70,22.50
13:10:38,6.48,6.70,23.25,23.92,24.50,23.75
13:10:39,6.48,6.61,24.00,23.09,23.42,24.25
13:10:40,7.22,7.40,23.75,23.09,23.42,24.25
13:10:41,7.22,7.40,23.75,23.08,23.53,24.00
13:10:42,7.22,7.40,23.75,22.20,22.63,24.00
13:10:43,7.96,8.19,23.50,22.64,23.42,23.25
13:10:44,6.48,6.70,23.25,23.91,24.85,23.00
13:10:45,8.70,9.13,22.50,22.65,23.54,23.00
13:10:46,6.48,6.64,23.75,22.65,23.09,24.00
13:10:47,6.48,6.67,23.50,23.52,23.98,24.00
13:10:48,5.09,5.19,24.00,23.09,23.65,23.75
13:10:49,6.48,6.67,23.50,23.08,23.64,23.75
13:10:50,7.96,8.23,23.25,23.09,23.65,23.75
13:10:51,7.96,8.23,23.25,22.65,23.90,22.25
13:10:52,7.22,7.47,23.25,23.09,23.88,23.25
13:10:53,6.48,6.70,23.25,23.09,23.77,23.50
13:10:54,7.22,7.36,24.00,23.53,23.87,24.25
13:10:55,6.48,6.64,23.75,22.63,23.07,24.00
13:10:56,5.09,5.24,23.50,21.77,22.19,24.00
13:10:57,7.22,7.40,23.75,23.09,23.54,24.00
13:10:58,7.96,8.19,23.50,23.08,23.64,23.75
13:10:59,7.22,7.47,23.25,23.53,24.46,23.00
13:11:00,5.09,5.29,23.00,23.08,23.87,23.25
13:11:01,5.83,5.94,24.00,23.53,23.76,24.50
13:11:02,6.48,6.64,23.75,23.53,24.10,23.75
13:11:03,6.48,6.61,24.00,23.53,23.99,24.00
13:11:04,5.83,5.97,23.75,23.53,24.10,23.75
13:11:05,5.09,5.27,23.25,22.65,23.20,23.75
13:11:05,7.22,7.43,23.50,23.52,24.45,23.00
13:11:06,5.09,5.27,23.25,23.54,24.35,23.25
13:11:07,7.22,7.43,23.50,23.53,23.99,24.00
13:11:08,6.48,6.61,24.00,23.08,23.41,24.25
13:11:09,6.48,6.61,24.00,23.08,23.53,24.00
13:11:10,5.09,5.27,23.25,24.35,24.82,24.00
13:11:11,7.22,7.36,24.00,23.08,23.41,24.25
13:11:12,7.22,7.43,23.50,23.51,24.20,23.50
13:11:13,5.09,5.27,23.25,22.65,23.43,23.25
13:11:14,5.83,6.00,23.50,23.10,24.13,22.75
13:11:15,5.83,5.94,24.00,23.53,23.64,24.75
13:11:16,7.96,8.15,23.75,23.09,23.42,24.25
13:11:17,7.22,7.43,23.50,23.09,23.65,23.75
13:11:18,6.48,6.64,23.75,23.52,24.09,23.75
13:11:19,7.22,7.43,23.50,23.52,24.21,23.50
13:11:20,6.48,6.74,23.00,23.09,23.88,23.25
13:11:21,5.83,6.03,23.25,22.63,23.64,22.75
13:11:22,5.83,6.03,23.25,23.08,23.64,23.75
13:11:23,7.96,8.11,24.00,23.08,23.30,24.50
13:11:24,5.83,5.94,24.00,23.09,23.54,24.00
13:11:25,7.96,8.15,23.75,22.64,23.08,24.00
13:11:26,6.48,6.64,23.75,23.53,23.64,24.75
13:11:27,7.22,7.47,23.25,23.53,24.34,23.25
13:11:28,6.48,6.70,23.25,23.08,23.99,23.00
13:11:29,7.22,7.47,23.25,23.09,24.12,22.75
13:11:30,7.22,7.40,23.75,23.08,23.19,24.75
13:11:31,5.83,5.94,24.00,23.54,23.88,24.25
13:11:32,6.48,6.61,24.00,22.63,23.07,24.00
13:11:33,6.48,6.64,23.75,23.08,23.76,23.50
13:11:34,5.83,6.03,23.25,23.91,24.61,23.50
13:11:35,5.83,6.09,22.75,23.52,24.21,23.50
13:11:36,6.48,6.77,22.75,23.54,24.59,22.75
13:11:37,6.48,6.70,23.25,23.54,23.88,24.25
13:11:38,5.83,5.97,23.75,23.53,23.87,24.25
13:11:39,6.48,6.64,23.75,23.10,23.55,24.00
13:11:40,5.83,5.97,23.75,23.54,24.00,24.00
13:11:41,5.09,5.19,24.00,23.53,23.99,24.00
13:11:42,6.48,6.74,23.00,23.91,24.85,23.00
13:11:43,5.09,5.32,22.75,22.65,23.54,23.00
13:11:44,6.48,6.70,23.25,23.52,24.45,23.00
13:11:45,5.09,5.24,23.50,22.65,22.76,24.75
13:11:46,7.21,7.42,23.50,22.21,22.64,24.00
13:11:47,6.47,6.60,24.00,23.92,24.38,24.00
13:11:48,6.47,6.69,23.25,23.53,24.10,23.75
13:11:49,6.47,6.63,23.75,22.65,23.31,23.50
13:11:50,7.22,7.51,23.00,24.35,25.44,22.75
13:11:50,5.83,6.09,22.75,23.10,24.01,23.00
13:11:51,5.09,5.29,23.00,24.35,24.94,23.75
13:11:52,5.83,5.94,24.00,23.91,24.26,24.25
13:11:53,4.35,4.46,23.75,24.79,25.27,24.00
13:11:54,4.35,4.48,23.50,23.53,24.10,23.75
13:11:55,4.35,4.46,23.75,24.36,24.71,24.25
13:11:56,5.09,5.29,23.00,24.36,25.57,22.50
13:11:57,6.47,6.69,23.25,23.92,25.11,22.50
13:11:58,7.95,8.22,23.25,25.23,25.97,23.50
13:11:59,5.83,5.94,24.00,23.90,24.25,24.25
13:12:00,7.95,8.14,23.75,24.36,24.71,24.25
13:12:01,5.09,5.27,23.25,22.65,23.20,23.75
13:12:02,7.95,8.14,23.75,23.54,24.00,24.00
13:12:03,5.83,6.03,23.25,24.36,25.20,23.25
13:12:04,5.83,6.06,23.00,23.11,24.26,22.50
13:12:05,5.83,6.09,22.75,23.91,24.85,23.00
13:12:06,3.61,3.72,23.50,23.91,24.49,23.75
13:12:07,5.09,5.19,24.00,23.54,24.00,24.00
13:12:08,8.69,8.99,23.25,24.80,25.40,23.75
13:12:09,5.09,5.21,23.75,23.91,24.73,23.25
13:12:10,4.35,4.50,23.25,23.91,24.37,24.00
13:12:11,3.61,3.77,22.75,24.35,25.44,22.75
13:12:12,7.22,7.51,23.00,24.79,25.64,23.25
13:12:13,5.83,6.00,23.50,23.53,23.99,24.00
13:12:14,4.35,4.46,23.75,23.54,23.77,24.50
13:12:15,8.69,8.90,23.75,23.92,24.38,24.00
13:12:16,2.87,2.94,23.75,23.09,23.54,24.00
13:12:17,4.35,4.46,23.75,24.36,24.83,24.00
13:12:18,5.09,5.27,23.25,24.35,25.31,23.00
13:12:19,5.09,5.27,23.25,22.65,23.90,22.25
13:12:20,4.35,4.52,23.00,23.09,23.88,23.25
13:12:21,4.35,4.46,23.75,24.81,25.29,24.00
13:12:22,5.09,5.16,24.25,25.23,25.72,24.00
13:12:23,6.48,6.70,23.25,23.10,23.78,23.50
13:12:24,7.21,7.39,23.75,22.65,23.20,23.75
13:12:25,7.21,7.39,23.75,23.10,23.55,24.00
13:12:26,4.35,4.48,23.50,23.91,24.73,23.25
13:12:27,5.09,5.29,23.00,23.10,23.89,23.25
13:12:28,6.48,6.74,23.00,24.79,25.77,23.00
13:12:29,5.83,5.91,24.25,23.92,24.15,24.50
13:12:30,3.61,3.73,23.25,23.91,24.37,24.00
13:12:31,4.35,4.48,23.50,24.36,24.83,24.00
13:12:32,5.83,5.97,23.75,22.65,23.09,24.00
13:12:33,5.09,5.21,23.75,22.64,23.30,23.50
13:12:34,5.09,5.27,23.25,22.64,23.89,22.25
13:12:34,5.09,5.27,23.25,23.91,25.10,22.50
13:12:35,4.35,4.50,23.25,24.35,24.82,24.00
13:12:36,4.35,4.46,23.75,23.54,24.11,23.75
13:12:37,7.21,7.39,23.75,22.65,23.09,24.00
13:12:38,7.21,7.35,24.00,25.23,25.84,23.75
13:12:39,5.83,6.03,23.25,23.53,23.99,24.00
13:12:40,3.61,3.79,22.50,23.53,24.34,23.25
13:12:41,7.21,7.46,23.25,22.22,23.10,23.00
13:12:42,6.48,6.70,23.25,23.91,24.61,23.50
13:12:43,7.21,7.39,23.75,22.66,22.88,24.50
13:12:44,5.83,6.00,23.50,24.35,24.82,24.00
13:12:45,5.09,5.24,23.50,23.52,23.98,24.00
13:12:46,7.95,8.18,23.50,23.10,23.43,24.25
13:12:47,5.09,5.21,23.75,23.54,24.47,23.00
13:12:48,8.69,9.08,22.75,23.54,24.59,22.75
13:12:49,7.95,8.26,23.00,24.36,25.45,22.75
13:12:50,5.83,5.97,23.75,23.53,23.87,24.25
13:12:51,8.69,8.86,24.00,24.80,25.16,24.25
13:12:52,4.35,4.46,23.75,22.65,22.98,24.25
13:12:53,4.35,4.46,23.75,22.65,23.09,24.00
13:12:54,6.47,6.69,23.25,23.10,23.55,24.00
13:12:55,3.61,3.75,23.00,23.92,24.86,23.00
13:12:56,3.61,3.73,23.25,24.35,25.31,23.00
13:12:57,4.35,4.50,23.25,23.91,24.73,23.25
13:12:58,7.21,7.42,23.50,23.54,24.00,24.00
13:12:59,7.21,7.46,23.25,24.36,24.71,24.25
13:13:00,6.47,6.60,24.00,23.10,23.66,23.75
13:13:01,7.21,7.39,23.75,25.23,25.72,24.00
13:13:02,5.09,5.24,23.50,23.91,24.98,22.75
13:13:03,4.35,4.52,23.00,22.66,23.56,23.00
13:13:04,5.09,5.27,23.25,22.20,22.96,23.25
13:13:05,7.22,7.43,23.50,24.79,25.03,24.50
13:13:06,6.48,6.61,24.00,24.35,24.82,24.00
13:13:07,7.22,7.47,23.25,23.10,23.43,24.25
13:13:08,6.47,6.63,23.75,23.90,24.36,24.00
13:13:09,5.09,5.21,23.75,23.53,23.99,24.00
13:13:10,7.21,7.53,22.75,23.10,24.13,22.75
13:13:11,5.83,6.06,23.00,24.37,25.21,23.25
13:13:12,7.21,7.46,23.25,23.54,24.23,23.50
13:13:13,7.95,8.18,23.50,23.54,23.77,24.50
13:13:14,5.83,5.94,24.00,23.54,24.00,24.00
13:13:15,7.21,7.46,23.25,23.10,23.66,23.75
13:13:16,7.95,8.14,23.75,23.52,23.86,24.25
13:13:17,5.09,5.27,23.25,23.09,23.88,23.25
13:13:18,5.09,5.29,23.00,23.91,24.85,23.00
13:13:18,6.47,6.69,23.25,23.52,24.33,23.25
13:13:19,5.83,6.00,23.50,24.37,24.72,24.25
13:13:20,6.47,6.63,23.75,23.91,24.14,24.50
13:13:21,5.09,5.21,23.75,24.36,24.83,24.00
13:13:22,7.21,7.39,23.75,22.21,22.64,24.00
13:13:23,8.69,8.90,23.75,23.53,24.10,23.75
13:13:24,6.48,6.74,23.00,23.54,24.71,22.50
13:13:25,5.83,6.03,23.25,24.36,25.20,23.25
13:13:26,4.35,4.48,23.50,24.36,25.20,23.25
13:13:27,7.22,7.36,24.00,23.53,23.76,24.50
13:13:28,7.95,8.14,23.75,23.92,24.27,24.25
13:13:29,6.47,6.66,23.50,23.10,23.78,23.50
13:13:30,7.95,8.10,24.00,22.66,23.10,24.00
13:13:31,6.47,6.69,23.25,24.79,26.03,22.50
13:13:32,5.83,6.12,22.50,22.65,23.54,23.00
13:13:33,7.95,8.22,23.25,22.65,23.66,22.75
13:13:34,7.95,8.14,23.75,22.65,22.87,24.50
13:13:35,5.83,6.00,23.50,24.80,25.28,24.00
13:13:36,7.22,7.40,23.75,23.93,24.28,24.25
13:13:37,8.69,9.03,23.00,23.91,24.49,23.75
13:13:38,4.35,4.46,23.75,25.24,25.73,24.00
13:13:39,5.83,6.06,23.00,25.24,26.50,22.50
13:13:40,6.48,6.67,23.50,23.10,23.89,23.25
13:13:41,7.95,8.14,23.75,23.54,24.11,23.75
13:13:42,7.95,8.10,24.00,24.36,24.59,24.50
13:13:43,7.21,7.35,24.00,24.35,24.94,23.75
13:13:44,7.21,7.46,23.25,24.35,25.06,23.50
13:13:45,3.61,3.70,23.75,22.21,22.64,24.00
13:13:46,6.48,6.67,23.50,23.54,24.47,23.00
13:13:47,3.61,3.75,23.00,23.91,24.85,23.00
13:13:48,3.61,3.75,23.00,24.35,25.44,22.75
13:13:49,4.35,4.46,23.75,25.24,25.60,24.25
13:13:50,6.47,6.63,23.75,24.36,24.83,24.00
13:13:51,4.35,4.48,23.50,24.35,24.94,23.75
13:13:52,4.35,4.48,23.50,23.55,24.12,23.75
13:13:53,7.21,7.39,23.75,23.92,24.38,24.00
13:13:54,2.87,2.97,23.25,23.92,24.99,22.75
13:13:55,5.09,5.32,22.75,24.79,26.03,22.50
13:13:56,5.09,5.24,23.50,25.68,26.43,23.50
13:13:57,6.48,6.67,23.50,23.53,23.99,24.00
13:13:58,8.69,8.90,23.75,24.79,25.39,23.75
13:13:59,5.83,5.97,23.75,23.10,23.66,23.75
13:14:00,7.21,7.35,24.00,23.09,23.42,24.25
13:14:01,6.48,6.74,23.00,24.79,25.52,23.50
13:14:02,5.09,5.29,23.00,24.37,25.59,22.50
13:14:03,7.95,8.31,22.75,23.09,24.00,23.00
13:14:03,6.48,6.61,24.00,23.91,24.02,24.75
13:14:04,4.35,4.46,23.75,23.91,24.37,24.00
13:14:05,5.09,5.24,23.50,24.36,24.71,24.25
13:14:06,5.09,5.21,23.75,24.36,24.83,24.00
13:14:07,4.35,4.46,23.75,23.10,23.66,23.75
13:14:08,7.95,8.22,23.25,23.10,24.13,22.75
13:14:09,5.09,5.27,23.25,24.79,25.77,23.00
13:14:10,5.83,6.06,23.00,23.10,23.66,23.75
13:14:11,7.21,7.35,24.00,24.37,24.72,24.25
13:14:12,7.22,7.40,23.75,23.53,23.99,24.00
13:14:13,7.21,7.39,23.75,24.83,25.31,24.00
13:14:14,7.22,7.43,23.50,23.10,23.43,24.25
13:14:15,7.21,7.46,23.25,23.92,24.86,23.00
13:14:16,7.95,8.26,23.00,23.10,24.01,23.00
13:14:17,7.21,7.46,23.25,24.81,25.92,22.75
13:14:18,6.48,6.70,23.25,23.53,23.64,24.75
13:14:19,6.48,6.61,24.00,23.53,23.99,24.00
13:14:20,8.69,8.94,23.50,23.92,24.38,24.00
13:14:21,7.21,7.39,23.75,23.90,24.60,23.50
13:14:22,7.22,7.47,23.25,23.91,24.61,23.50
13:14:23,4.35,4.50,23.25,24.79,25.64,23.25
13:14:24,7.22,7.51,23.00,24.81,25.79,23.00
13:14:25,7.22,7.47,23.25,22.65,23.20,23.75
13:14:26,7.22,7.36,24.00,23.54,24.11,23.75
13:14:27,4.35,4.50,23.25,23.54,24.11,23.75
13:14:28,7.95,8.18,23.50,23.53,24.34,23.25
13:14:29,9.43,9.71,23.50,22.65,23.20,23.75
13:14:30,5.83,6.09,22.75,23.91,24.98,22.75
13:14:31,5.83,6.03,23.25,22.65,23.54,23.00
13:14:32,7.95,8.22,23.25,22.19,23.07,23.00
13:14:33,7.96,8.15,23.75,23.09,23.31,24.50
13:14:34,9.43,9.75,23.25,24.79,25.15,24.25
13:14:35,6.48,6.61,24.00,22.65,23.20,23.75
13:14:36,7.95,8.18,23.50,23.09,23.65,23.75
13:14:37,7.95,8.14,23.75,23.89,24.47,23.75
13:14:38,7.22,7.54,22.75,23.10,24.01,23.00
13:14:39,7.21,7.42,23.50,23.54,24.35,23.25
13:14:40,8.69,8.94,23.50,23.09,23.65,23.75
13:14:41,7.95,8.14,23.75,23.92,24.27,24.25
13:14:42,8.69,8.94,23.50,23.10,23.32,24.50
13:14:43,8.69,8.99,23.25,24.79,25.52,23.50
13:14:44,5.83,6.00,23.50,24.35,25.06,23.50
13:14:45,7.21,7.53,22.75,22.65,23.90,22.25
13:14:46,6.48,6.74,23.00,22.21,23.20,22.75
13:14:46,5.83,6.03,23.25,23.09,23.88,23.25
13:14:47,7.21,7.39,23.75,23.52,23.75,24.50
13:14:49,5.83,6.00,23.50,24.35,24.82,24.00
13:14:49,6.48,6.64,23.75,23.91,24.37,24.00
13:14:50,8.69,8.94,23.50,22.65,23.09,24.00
13:14:51,7.21,7.42,23.50,23.09,23.77,23.50
13:14:52,7.95,8.26,23.00,22.21,23.43,22.25
13:14:53,6.47,6.76,22.75,23.90,24.72,23.25
13:14:54,6.48,6.67,23.50,24.79,25.39,23.75
13:14:55,5.83,5.91,24.25,23.09,23.54,24.00
13:14:56,8.69,8.90,23.75,23.52,23.98,24.00
13:14:57,5.83,6.00,23.50,23.91,24.61,23.50
13:14:58,7.21,7.42,23.50,23.54,23.88,24.25
13:14:59,7.95,8.26,23.00,23.08,24.23,22.50
13:15:00,5.83,6.06,23.00,24.36,25.45,22.75
13:15:01,7.21,7.49,23.00,23.53,24.34,23.25
13:15:02,7.22,7.36,24.00,23.09,23.31,24.50
13:15:03,6.48,6.67,23.50,23.53,24.10,23.75
13:15:04,6.48,6.64,23.75,23.91,24.37,24.00
13:15:05,7.96,8.27,23.00,23.53,23.99,24.00
13:15:06,6.48,6.67,23.50,23.08,23.99,23.00
13:15:07,6.48,6.77,22.75,23.08,24.23,22.50
13:15:08,6.48,6.74,23.00,23.52,24.33,23.25
13:15:09,6.48,6.70,23.25,23.08,23.41,24.25
13:15:10,7.22,7.43,23.50,23.52,23.86,24.25
13:15:11,4.35,4.46,23.75,23.54,23.88,24.25
13:15:12,7.22,7.43,23.50,23.92,24.38,24.00
13:15:13,7.22,7.40,23.75,23.91,24.26,24.25
13:15:14,6.48,6.67,23.50,23.91,25.10,22.50
13:15:15,7.22,7.47,23.25,22.64,23.65,22.75
13:15:16,7.95,8.26,23.00,23.91,24.98,22.75
13:15:17,7.96,8.15,23.75,23.53,23.87,24.25
13:15:18,7.22,7.40,23.75,23.91,24.37,24.00
13:15:19,7.22,7.36,24.00,23.53,23.99,24.00
13:15:20,7.96,8.27,23.00,23.52,23.86,24.25
13:15:21,7.22,7.47,23.25,23.92,24.50,23.75
13:15:22,7.96,8.36,22.50,23.52,24.69,22.50
13:15:23,7.22,7.54,22.75,23.91,24.98,22.75
13:15:24,7.22,7.43,23.50,23.91,24.37,24.00
13:15:25,7.96,8.11,24.00,23.91,24.37,24.00
13:15:26,6.48,6.64,23.75,23.91,24.26,24.25
13:15:27,8.69,8.86,24.00,23.90,24.48,23.75
13:15:28,6.48,6.64,23.75,23.52,23.86,24.25
13:15:29,8.69,8.99,23.25,23.07,24.34,22.25
13:15:30,7.95,8.22,23.25,23.52,24.57,22.75
13:15:30,7.96,8.32,22.75,23.52,24.21,23.50
13:15:31,7.22,7.36,24.00,23.52,23.86,24.25
13:15:32,7.96,8.15,23.75,23.52,24.09,23.75
13:15:33,7.96,8.19,23.50,23.91,24.49,23.75
13:15:34,7.96,8.19,23.50,23.08,23.64,23.75
13:15:35,9.43,9.71,23.50,23.07,23.63,23.75
13:15:36,9.43,9.80,23.00,23.91,25.23,22.25
13:15:37,8.70,9.00,23.25,23.91,25.10,22.50
13:15:38,8.69,8.90,23.75,23.08,23.53,24.00
13:15:39,7.22,7.32,24.25,23.90,24.25,24.25
13:15:40,7.22,7.40,23.75,23.08,23.41,24.25
13:15:41,7.22,7.43,23.50,23.52,24.09,23.75
13:15:42,8.69,8.90,23.75,23.52,23.86,24.25
13:15:43,9.43,9.75,23.25,23.90,24.84,23.00
13:15:44,7.95,8.18,23.50,23.91,24.85,23.00
13:15:45,8.70,9.00,23.25,24.35,25.31,23.00
13:15:46,7.95,8.14,23.75,23.53,23.99,24.00
13:15:47,8.69,8.90,23.75,23.91,24.26,24.25
13:15:48,8.69,8.90,23.75,23.08,23.53,24.00
13:15:49,7.96,8.19,23.50,24.78,25.38,23.75
13:15:50,7.96,8.19,23.50,22.64,23.30,23.50
13:15:51,9.43,9.80,23.00,24.34,25.55,22.50
13:15:52,7.22,7.51,23.00,22.64,23.53,23.00
13:15:53,7.96,8.15,23.75,23.92,24.50,23.75
13:15:54,8.69,8.86,24.00,24.34,24.69,24.25
13:15:55,7.96,8.15,23.75,23.52,24.09,23.75
13:15:56,7.96,8.15,23.75,23.08,23.64,23.75
