Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1
16:43:57,504.40,540.33,21.50
16:43:58,503.80,539.69,21.50
16:43:59,504.50,534.99,22.00
16:44:00,504.50,537.70,21.75
16:44:01,504.60,540.55,21.50
16:44:02,503.80,536.96,21.75
16:44:03,503.30,533.72,22.00
16:44:04,504.10,534.57,22.00
16:44:05,504.80,540.76,21.50
16:44:06,504.50,540.44,21.50
16:44:07,503.90,545.35,21.00
16:44:08,503.90,542.56,21.25
16:44:09,503.80,539.69,21.50
16:44:10,504.50,540.44,21.50
16:44:11,504.50,537.70,21.75
16:44:12,505.00,540.97,21.50
16:44:13,504.50,546.00,21.00
16:44:14,504.20,537.38,21.75
16:44:15,503.30,539.15,21.50
16:44:16,504.50,537.70,21.75
16:44:17,504.60,537.81,21.75
16:44:18,504.50,534.99,22.00
16:44:19,503.90,539.80,21.50
16:44:20,503.90,539.80,21.50
16:44:21,503.90,537.06,21.75
16:44:22,505.10,535.63,22.00
16:44:23,504.20,537.38,21.75
16:44:24,504.40,540.33,21.50
16:44:25,504.80,540.76,21.50
16:44:26,504.40,537.60,21.75
16:44:27,504.10,540.01,21.50
16:44:28,504.40,537.60,21.75
16:44:29,504.60,540.55,21.50
16:44:30,504.60,543.31,21.25
16:44:31,504.20,537.38,21.75
16:44:32,504.60,540.55,21.50
16:44:33,505.00,543.74,21.25
16:44:34,503.90,539.80,21.50
16:44:35,503.80,539.69,21.50
16:44:36,504.50,537.70,21.75
16:44:37,504.40,540.33,21.50
16:44:38,503.80,534.25,22.00
16:44:39,503.90,537.06,21.75
16:44:39,503.90,537.06,21.75
16:44:40,505.00,538.24,21.75
16:44:41,505.10,535.63,22.00
16:44:42,503.80,536.96,21.75
16:44:43,505.10,538.34,21.75
16:44:44,504.40,543.10,21.25
16:44:45,503.90,537.06,21.75
16:44:46,504.60,540.55,21.50
16:44:47,504.40,537.60,21.75
16:44:48,504.60,540.55,21.50
16:44:49,504.50,540.44,21.50
16:44:50,504.60,537.81,21.75
16:44:51,503.90,537.06,21.75
