Time,"Conductivity, mS","Temperature, C"
14:12:09,0.844,24.5
0,0,0
0,0,0
14:12:11,0.844,24.5
0,0,0
0,0,0
14:12:13,0.844,24.5
0,0,0
0,0,0
14:12:15,0.844,24.5
0,0,0
0,0,0
14:12:17,0.844,24.5
0,0,0
0,0,0
14:12:19,0.844,24.5
0,0,0
0,0,0
14:12:21,0.845,24.5
0,0,0
0,0,0
14:12:23,0.845,24.5
0,0,0
0,0,0
14:12:25,0.845,24.5
0,0,0
0,0,0
14:12:27,0.846,24.5
0,0,0
0,0,0
14:12:29,0.846,24.5
0,0,0
0,0,0
14:12:31,0.846,24.5
0,0,0
0,0,0
14:12:33,0.846,24.5
0,0,0
0,0,0
14:12:35,0.846,24.5
0,0,0
0,0,0
14:12:37,0.845,24.5
0,0,0
0,0,0
14:12:39,0.845,24.5
0,0,0
0,0,0
14:12:41,0.846,24.5
0,0,0
0,0,0
14:12:43,0.846,24.5
0,0,0
0,0,0
14:12:45,0.846,24.5
0,0,0
0,0,0
14:12:47,0.846,24.5
0,0,0
0,0,0
14:12:49,0.846,24.5
0,0,0
0,0,0
14:12:51,0.847,24.5
0,0,0
0,0,0
14:12:53,0.847,24.5
0,0,0
0,0,0
14:12:55,0.847,24.5
0,0,0
0,0,0
14:12:57,0.847,24.5
0,0,0
0,0,0
14:12:59,0.848,24.5
0,0,0
0,0,0
14:13:01,0.848,24.5
0,0,0
0,0,0
14:13:03,0.848,24.5
0,0,0
0,0,0
14:13:05,0.849,24.5
0,0,0
0,0,0
14:13:07,0.849,24.5
0,0,0
0,0,0
14:13:09,0.849,24.5
0,0,0
0,0,0
14:13:11,0.849,24.5
0,0,0
0,0,0
14:13:13,0.849,24.5
0,0,0
0,0,0
14:13:15,0.849,24.5
0,0,0
0,0,0
14:13:17,0.85,24.5
0,0,0
0,0,0
14:13:19,0.85,24.5
0,0,0
0,0,0
14:13:21,0.85,24.5
0,0,0
0,0,0
14:13:23,0.851,24.5
0,0,0
0,0,0
14:13:25,0.851,24.5
0,0,0
0,0,0
14:13:27,0.851,24.5
0,0,0
0,0,0
14:13:29,0.851,24.5
0,0,0
0,0,0
14:13:31,0.852,24.5
0,0,0
0,0,0
14:13:33,0.852,24.5
0,0,0
0,0,0
14:13:35,0.852,24.5
0,0,0
0,0,0
14:13:37,0.852,24.5
0,0,0
0,0,0
14:13:39,0.852,24.5
0,0,0
0,0,0
14:13:41,0.853,24.5
0,0,0
0,0,0
14:13:43,0.853,24.5
0,0,0
0,0,0
14:13:45,0.853,24.5
0,0,0
0,0,0
14:13:47,0.853,24.5
0,0,0
0,0,0
14:13:49,0.853,24.5
0,0,0
0,0,0
14:13:51,0.854,24.5
0,0,0
0,0,0
14:13:53,0.854,24.5
0,0,0
0,0,0
14:13:55,0.854,24.5
0,0,0
0,0,0
14:13:57,0.854,24.5
0,0,0
0,0,0
14:13:59,0.854,24.5
0,0,0
0,0,0
14:14:01,0.854,24.5
0,0,0
0,0,0
14:14:03,0.854,24.5
0,0,0
0,0,0
14:14:05,0.854,24.5
0,0,0
0,0,0
14:14:07,0.854,24.5
0,0,0
0,0,0
14:14:09,0.854,24.5
0,0,0
0,0,0
14:14:11,0.854,24.5
0,0,0
0,0,0
14:14:13,0.855,24.5
0,0,0
0,0,0
14:14:15,0.854,24.5
0,0,0
0,0,0
14:14:17,0.854,24.5
0,0,0
0,0,0
14:14:19,0.855,24.5
0,0,0
0,0,0
14:14:21,0.855,24.5
0,0,0
0,0,0
14:14:23,0.855,24.5
0,0,0
0,0,0
14:14:25,0.855,24.5
0,0,0
0,0,0
14:14:27,0.855,24.5
0,0,0
0,0,0
14:14:29,0.855,24.5
0,0,0
0,0,0
14:14:31,0.855,24.5
0,0,0
0,0,0
14:14:33,0.855,24.5
0,0,0
0,0,0
14:14:35,0.855,24.5
0,0,0
0,0,0
14:14:37,0.856,24.5
0,0,0
0,0,0
14:14:39,0.856,24.5
0,0,0
0,0,0
14:14:41,0.857,24.5
0,0,0
0,0,0
14:14:43,0.857,24.5
0,0,0
0,0,0
14:14:45,0.857,24.5
0,0,0
0,0,0
14:14:47,0.857,24.5
0,0,0
0,0,0
14:14:49,0.858,24.5
0,0,0
0,0,0
14:14:51,0.858,24.5
0,0,0
0,0,0
