Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1
13:52:30,1332.00,1471.82,20.00
13:52:31,1333.00,1465.24,20.25
13:52:32,1333.00,1465.24,20.25
13:52:33,1333.00,1465.24,20.25
13:52:34,1333.00,1465.24,20.25
13:52:35,1332.00,1464.14,20.25
13:52:36,1333.00,1450.10,20.75
13:52:37,1333.00,1450.10,20.75
13:52:38,1333.00,1457.63,20.50
13:52:39,1332.00,1449.01,20.75
13:52:40,1333.00,1457.63,20.50
13:52:41,1334.00,1466.34,20.25
13:52:42,1333.00,1480.70,19.75
13:52:43,1332.00,1471.82,20.00
13:52:43,1333.00,1450.10,20.75
13:52:44,1333.00,1457.63,20.50
13:52:45,1333.00,1442.64,21.00
13:52:46,1332.00,1449.01,20.75
13:52:47,1333.00,1450.10,20.75
13:52:48,1333.00,1457.63,20.50
13:52:49,1333.00,1457.63,20.50
13:52:50,1331.00,1478.48,19.75
13:52:51,1333.00,1472.93,20.00
13:52:52,1334.00,1474.03,20.00
13:52:53,1333.00,1450.10,20.75
13:52:54,1333.00,1442.64,21.00
13:52:55,1334.00,1436.34,21.25
13:52:56,1334.00,1451.18,20.75
13:52:57,1333.00,1435.26,21.25
13:52:58,1332.00,1449.01,20.75
13:52:59,1332.00,1471.82,20.00
13:53:00,1331.00,1470.72,20.00
13:53:01,1333.00,1472.93,20.00
13:53:02,1332.00,1471.82,20.00
13:53:03,1332.00,1487.44,19.50
13:53:04,1333.00,1472.93,20.00
13:53:05,1332.00,1449.01,20.75
13:53:06,1332.00,1464.14,20.25
13:53:07,1332.00,1456.53,20.50
13:53:08,1334.00,1458.72,20.50
13:53:09,1332.00,1441.56,21.00
13:53:10,1331.00,1455.44,20.50
13:53:11,1332.00,1471.82,20.00
13:53:12,1333.00,1472.93,20.00
13:53:13,1333.00,1465.24,20.25
13:53:14,1332.00,1464.14,20.25
13:53:15,1332.00,1471.82,20.00
13:53:16,1332.00,1464.14,20.25
13:53:17,1333.00,1465.24,20.25
13:53:18,1332.00,1456.53,20.50
13:53:19,1332.00,1449.01,20.75
13:53:20,1334.00,1443.72,21.00
13:53:21,1333.00,1442.64,21.00
13:53:22,1332.00,1449.01,20.75
13:53:23,1332.00,1464.14,20.25
13:53:24,1333.00,1457.63,20.50
13:53:25,1334.00,1458.72,20.50
13:53:26,1332.00,1479.59,19.75
13:53:27,1333.00,1480.70,19.75
13:53:27,1333.00,1465.24,20.25
13:53:28,1332.00,1464.14,20.25
13:53:29,1333.00,1457.63,20.50
13:53:30,1332.00,1441.56,21.00
13:53:31,1333.00,1457.63,20.50
13:53:32,1333.00,1450.10,20.75
13:53:33,1333.00,1472.93,20.00
13:53:34,1333.00,1465.24,20.25
13:53:35,1334.00,1458.72,20.50
13:53:36,1333.00,1465.24,20.25
13:53:37,1331.00,1463.04,20.25
13:53:38,1333.00,1450.10,20.75
13:53:39,1333.00,1435.26,21.25
13:53:40,1332.00,1449.01,20.75
13:53:41,1332.00,1441.56,21.00
13:53:42,1333.00,1457.63,20.50
13:53:43,1333.00,1457.63,20.50
13:53:44,1334.00,1458.72,20.50
13:53:45,1333.00,1480.70,19.75
13:53:46,1332.00,1464.14,20.25
13:53:47,1333.00,1450.10,20.75
13:53:48,1334.00,1443.72,21.00
13:53:49,1333.00,1457.63,20.50
13:53:50,1332.00,1456.53,20.50
13:53:51,1333.00,1457.63,20.50
13:53:52,1333.00,1465.24,20.25
13:53:53,1333.00,1472.93,20.00
13:53:54,1333.00,1457.63,20.50
13:53:55,1333.00,1465.24,20.25
13:53:56,1333.00,1457.63,20.50
13:53:57,1333.00,1457.63,20.50
13:53:58,1333.00,1465.24,20.25
13:53:59,1333.00,1457.63,20.50
13:54:00,1333.00,1465.24,20.25
13:54:01,1332.00,1456.53,20.50
13:54:02,1332.00,1464.14,20.25
13:54:03,1333.00,1465.24,20.25
13:54:04,1332.00,1456.53,20.50
13:54:05,1333.00,1465.24,20.25
13:54:06,1332.00,1464.14,20.25
13:54:07,1333.00,1472.93,20.00
13:54:08,1333.00,1457.63,20.50
13:54:09,1332.00,1464.14,20.25
13:54:10,1333.00,1465.24,20.25
13:54:10,1333.00,1450.10,20.75
13:54:11,1333.00,1450.10,20.75
13:54:12,1333.00,1442.64,21.00
13:54:13,1333.00,1457.63,20.50
13:54:14,1333.00,1450.10,20.75
13:54:15,1334.00,1443.72,21.00
13:54:16,1333.00,1442.64,21.00
13:54:17,1333.00,1450.10,20.75
13:54:18,1333.00,1457.63,20.50
13:54:19,1334.00,1474.03,20.00
13:54:20,1333.00,1465.24,20.25
13:54:21,1331.00,1455.44,20.50
13:54:22,1333.00,1472.93,20.00
13:54:23,1333.00,1488.55,19.50
13:54:24,1332.00,1456.53,20.50
13:54:25,1332.00,1464.14,20.25
13:54:26,1332.00,1471.82,20.00
13:54:27,1332.00,1464.14,20.25
13:54:28,1333.00,1450.10,20.75
13:54:29,1333.00,1450.10,20.75
13:54:30,1333.00,1450.10,20.75
13:54:31,1333.00,1435.26,21.25
13:54:32,1334.00,1451.18,20.75
13:54:33,1333.00,1450.10,20.75
13:54:34,1332.00,1449.01,20.75
13:54:35,1334.00,1451.18,20.75
13:54:36,1333.00,1457.63,20.50
13:54:37,1332.00,1464.14,20.25
13:54:38,1332.00,1471.82,20.00
13:54:39,1333.00,1472.93,20.00
13:54:40,1333.00,1465.24,20.25
13:54:41,1333.00,1465.24,20.25
13:54:42,1333.00,1457.63,20.50
13:54:43,1333.00,1465.24,20.25
13:54:44,1334.00,1443.72,21.00
13:54:45,1332.00,1449.01,20.75
13:54:46,1332.00,1449.01,20.75
13:54:47,1333.00,1442.64,21.00
13:54:48,1332.00,1456.53,20.50
13:54:49,1332.00,1449.01,20.75
13:54:50,1333.00,1465.24,20.25
13:54:51,1333.00,1457.63,20.50
13:54:52,1333.00,1480.70,19.75
13:54:53,1332.00,1464.14,20.25
13:54:53,1332.00,1464.14,20.25
13:54:54,1332.00,1464.14,20.25
13:54:55,1333.00,1457.63,20.50
13:54:56,1333.00,1457.63,20.50
13:54:57,1332.00,1449.01,20.75
13:54:58,1333.00,1442.64,21.00
13:54:59,1333.00,1450.10,20.75
13:55:00,1333.00,1450.10,20.75
13:55:01,1333.00,1442.64,21.00
13:55:02,1332.00,1441.56,21.00
13:55:03,1333.00,1457.63,20.50
13:55:04,1333.00,1457.63,20.50
13:55:05,1332.00,1471.82,20.00
13:55:06,1332.00,1464.14,20.25
13:55:07,1333.00,1465.24,20.25
13:55:08,1333.00,1472.93,20.00
13:55:09,1331.00,1447.92,20.75
13:55:10,1333.00,1450.10,20.75
13:55:11,1333.00,1457.63,20.50
13:55:12,1332.00,1441.56,21.00
13:55:13,1333.00,1450.10,20.75
13:55:14,1332.00,1456.53,20.50
13:55:15,1333.00,1450.10,20.75
13:55:16,1332.00,1471.82,20.00
13:55:17,1333.00,1465.24,20.25
13:55:18,1333.00,1457.63,20.50
13:55:19,1333.00,1457.63,20.50
13:55:20,1333.00,1465.24,20.25
13:55:21,1333.00,1457.63,20.50
13:55:22,1333.00,1457.63,20.50
13:55:23,1333.00,1442.64,21.00
13:55:24,1333.00,1450.10,20.75
13:55:25,1333.00,1442.64,21.00
13:55:26,1334.00,1451.18,20.75
13:55:27,1333.00,1442.64,21.00
13:55:28,1334.00,1458.72,20.50
13:55:29,1333.00,1472.93,20.00
13:55:30,1333.00,1457.63,20.50
13:55:31,1333.00,1465.24,20.25
13:55:32,1333.00,1480.70,19.75
13:55:33,1332.00,1464.14,20.25
13:55:34,1332.00,1456.53,20.50
13:55:35,1333.00,1457.63,20.50
13:55:36,1334.00,1466.34,20.25
13:55:36,1332.00,1441.56,21.00
13:55:37,1333.00,1442.64,21.00
13:55:38,1333.00,1457.63,20.50
13:55:39,1333.00,1442.64,21.00
13:55:40,1332.00,1449.01,20.75
13:55:41,1332.00,1479.59,19.75
13:55:42,1332.00,1479.59,19.75
13:55:43,1333.00,1465.24,20.25
13:55:44,1332.00,1471.82,20.00
13:55:45,1332.00,1464.14,20.25
13:55:46,1333.00,1465.24,20.25
13:55:47,1333.00,1450.10,20.75
13:55:48,1332.00,1449.01,20.75
13:55:49,1332.00,1449.01,20.75
13:55:50,1333.00,1457.63,20.50
13:55:51,1332.00,1441.56,21.00
13:55:52,1332.00,1449.01,20.75
13:55:53,1333.00,1457.63,20.50
13:55:54,1333.00,1472.93,20.00
13:55:55,1333.00,1465.24,20.25
13:55:56,1333.00,1457.63,20.50
13:55:57,1333.00,1472.93,20.00
13:55:58,1333.00,1457.63,20.50
13:55:59,1333.00,1450.10,20.75
13:56:00,1333.00,1442.64,21.00
13:56:01,1333.00,1457.63,20.50
13:56:02,1333.00,1457.63,20.50
13:56:03,1334.00,1458.72,20.50
13:56:04,1333.00,1465.24,20.25
13:56:05,1332.00,1464.14,20.25
13:56:06,1333.00,1480.70,19.75
13:56:07,1334.00,1474.03,20.00
13:56:08,1334.00,1466.34,20.25
13:56:09,1333.00,1457.63,20.50
13:56:10,1333.00,1450.10,20.75
13:56:11,1334.00,1436.34,21.25
13:56:12,1332.00,1449.01,20.75
13:56:13,1333.00,1457.63,20.50
13:56:14,1333.00,1442.64,21.00
13:56:15,1334.00,1458.72,20.50
13:56:16,1333.00,1465.24,20.25
13:56:17,1333.00,1457.63,20.50
13:56:18,1333.00,1465.24,20.25
13:56:19,1333.00,1472.93,20.00
13:56:20,1332.00,1456.53,20.50
13:56:20,1332.00,1464.14,20.25
13:56:21,1334.00,1458.72,20.50
13:56:22,1334.00,1466.34,20.25
13:56:23,1333.00,1450.10,20.75
13:56:24,1332.00,1449.01,20.75
13:56:25,1334.00,1458.72,20.50
13:56:26,1334.00,1489.67,19.50
13:56:27,1332.00,1456.53,20.50
13:56:28,1333.00,1457.63,20.50
13:56:29,1334.00,1466.34,20.25
13:56:30,1334.00,1458.72,20.50
13:56:31,1333.00,1442.64,21.00
13:56:32,1333.00,1450.10,20.75
13:56:33,1333.00,1442.64,21.00
13:56:34,1333.00,1450.10,20.75
13:56:35,1333.00,1457.63,20.50
13:56:36,1332.00,1456.53,20.50
13:56:37,1333.00,1465.24,20.25
13:56:38,1333.00,1457.63,20.50
13:56:39,1334.00,1458.72,20.50
13:56:40,1333.00,1457.63,20.50
13:56:41,1333.00,1457.63,20.50
13:56:42,1333.00,1457.63,20.50
13:56:43,1333.00,1435.26,21.25
13:56:44,1333.00,1442.64,21.00
13:56:45,1333.00,1442.64,21.00
13:56:46,1334.00,1451.18,20.75
13:56:47,1333.00,1450.10,20.75
13:56:48,1333.00,1472.93,20.00
13:56:49,1333.00,1465.24,20.25
13:56:50,1334.00,1458.72,20.50
13:56:51,1333.00,1457.63,20.50
13:56:52,1333.00,1472.93,20.00
13:56:53,1333.00,1457.63,20.50
13:56:54,1334.00,1458.72,20.50
13:56:55,1334.00,1451.18,20.75
13:56:56,1333.00,1457.63,20.50
13:56:57,1332.00,1441.56,21.00
13:56:58,1333.00,1450.10,20.75
13:56:59,1334.00,1443.72,21.00
13:57:00,1333.00,1472.93,20.00
13:57:01,1333.00,1465.24,20.25
13:57:02,1333.00,1465.24,20.25
13:57:03,1333.00,1457.63,20.50
13:57:03,1332.00,1456.53,20.50
13:57:05,1333.00,1457.63,20.50
13:57:05,1332.00,1456.53,20.50
13:57:06,1334.00,1451.18,20.75
13:57:07,1333.00,1457.63,20.50
13:57:08,1332.00,1441.56,21.00
13:57:09,1334.00,1451.18,20.75
13:57:10,1333.00,1457.63,20.50
13:57:11,1333.00,1450.10,20.75
13:57:12,1332.00,1471.82,20.00
13:57:13,1333.00,1457.63,20.50
13:57:14,1333.00,1472.93,20.00
13:57:15,1333.00,1465.24,20.25
13:57:16,1333.00,1457.63,20.50
13:57:17,1332.00,1456.53,20.50
13:57:18,1334.00,1451.18,20.75
13:57:19,1333.00,1457.63,20.50
13:57:20,1332.00,1449.01,20.75
13:57:21,1333.00,1442.64,21.00
13:57:22,1333.00,1442.64,21.00
13:57:23,1332.00,1456.53,20.50
13:57:24,1333.00,1457.63,20.50
13:57:25,1333.00,1465.24,20.25
13:57:26,1333.00,1465.24,20.25
13:57:27,1333.00,1465.24,20.25
13:57:28,1333.00,1465.24,20.25
13:57:29,1332.00,1456.53,20.50
13:57:30,1334.00,1466.34,20.25
13:57:31,1333.00,1457.63,20.50
13:57:32,1332.00,1449.01,20.75
13:57:33,1333.00,1450.10,20.75
13:57:34,1333.00,1465.24,20.25
13:57:35,1333.00,1442.64,21.00
13:57:36,1332.00,1449.01,20.75
13:57:37,1331.00,1455.44,20.50
13:57:38,1333.00,1450.10,20.75
13:57:39,1332.00,1456.53,20.50
13:57:40,1332.00,1471.82,20.00
13:57:41,1333.00,1480.70,19.75
13:57:42,1333.00,1472.93,20.00
13:57:43,1332.00,1464.14,20.25
13:57:44,1333.00,1457.63,20.50
13:57:45,1331.00,1455.44,20.50
13:57:46,1333.00,1450.10,20.75
13:57:46,1333.00,1457.63,20.50
13:57:47,1331.00,1447.92,20.75
13:57:48,1331.00,1455.44,20.50
13:57:49,1333.00,1457.63,20.50
13:57:50,1333.00,1472.93,20.00
13:57:51,1333.00,1442.64,21.00
13:57:52,1333.00,1465.24,20.25
13:57:53,1333.00,1457.63,20.50
13:57:54,1333.00,1472.93,20.00
13:57:55,1332.00,1471.82,20.00
13:57:56,1334.00,1474.03,20.00
13:57:57,1334.00,1466.34,20.25
13:57:58,1333.00,1465.24,20.25
13:57:59,1334.00,1451.18,20.75
13:58:00,1333.00,1457.63,20.50
13:58:01,1334.00,1451.18,20.75
13:58:02,1333.00,1442.64,21.00
13:58:03,1332.00,1456.53,20.50
13:58:04,1333.00,1450.10,20.75
13:58:05,1333.00,1450.10,20.75
