Time,"Conductivity, mS","Temperature, C"
11:39:37,1.106,26.2
0,0,0
0,0,0
11:39:39,1.106,26.2
0,0,0
0,0,0
11:39:41,1.107,26.2
0,0,0
0,0,0
11:39:43,1.107,26.2
0,0,0
0,0,0
11:39:45,1.107,26.2
0,0,0
0,0,0
11:39:47,1.108,26.2
0,0,0
0,0,0
11:39:49,1.107,26.2
0,0,0
0,0,0
11:39:51,1.107,26.2
0,0,0
0,0,0
11:39:53,1.107,26.1
0,0,0
0,0,0
11:39:55,1.107,26.1
0,0,0
0,0,0
11:39:57,1.108,26.1
0,0,0
0,0,0
11:39:59,1.108,26.1
0,0,0
0,0,0
11:40:01,1.109,26.1
0,0,0
0,0,0
11:40:03,1.11,26.1
0,0,0
0,0,0
11:40:05,1.11,26.1
0,0,0
0,0,0
11:40:07,1.11,26.1
0,0,0
0,0,0
11:40:09,1.11,26.1
0,0,0
0,0,0
11:40:11,1.11,26.1
0,0,0
0,0,0
11:40:13,1.109,26.1
0,0,0
0,0,0
11:40:15,1.109,26.1
0,0,0
0,0,0
11:40:17,1.109,26.1
0,0,0
0,0,0
11:40:19,1.109,26.1
0,0,0
0,0,0
11:40:21,1.109,26.1
0,0,0
0,0,0
11:40:23,1.109,26.1
0,0,0
0,0,0
11:40:25,1.109,26.1
0,0,0
0,0,0
11:40:27,1.109,26.1
0,0,0
0,0,0
11:40:29,1.109,26.1
0,0,0
0,0,0
11:40:31,1.11,26.1
0,0,0
0,0,0
11:40:33,1.11,26.1
0,0,0
0,0,0
11:40:35,1.11,26.1
0,0,0
0,0,0
11:40:37,1.11,26.1
0,0,0
0,0,0
11:40:39,1.11,26
0,0,0
0,0,0
11:40:41,1.11,26
0,0,0
0,0,0
11:40:43,1.111,26
0,0,0
0,0,0
11:40:45,1.112,26
0,0,0
0,0,0
11:40:47,1.113,26
0,0,0
0,0,0
11:40:49,1.113,26
0,0,0
0,0,0
11:40:51,1.113,26
0,0,0
0,0,0
11:40:53,1.113,26
0,0,0
0,0,0
11:40:55,1.113,26
0,0,0
0,0,0
11:40:57,1.113,26
0,0,0
0,0,0
11:40:59,1.113,26
0,0,0
0,0,0
11:41:01,1.113,26
0,0,0
0,0,0
11:41:03,1.113,26
0,0,0
0,0,0
11:41:05,1.113,26
0,0,0
0,0,0
11:41:07,1.113,26
0,0,0
0,0,0
11:41:09,1.113,26
0,0,0
0,0,0
11:41:11,1.113,26
0,0,0
0,0,0
11:41:13,1.113,26
0,0,0
0,0,0
11:41:15,1.113,26
0,0,0
0,0,0
11:41:17,1.113,26
0,0,0
0,0,0
11:41:19,1.114,26
0,0,0
0,0,0
11:41:21,1.114,26
0,0,0
0,0,0
11:41:23,1.114,26
0,0,0
0,0,0
11:41:25,1.114,26
0,0,0
0,0,0
11:41:27,1.114,26
0,0,0
0,0,0
11:41:29,1.114,26
0,0,0
0,0,0
11:41:31,1.115,25.9
0,0,0
0,0,0
11:41:33,1.115,25.9
0,0,0
0,0,0
11:41:35,1.115,25.9
0,0,0
0,0,0
11:41:37,1.115,25.9
0,0,0
0,0,0
11:41:39,1.116,25.9
0,0,0
0,0,0
11:41:41,1.116,25.9
0,0,0
0,0,0
11:41:43,1.116,25.9
0,0,0
0,0,0
11:41:45,1.117,25.9
0,0,0
0,0,0
11:41:47,1.117,25.9
0,0,0
0,0,0
11:41:49,1.117,25.9
0,0,0
0,0,0
11:41:51,1.117,25.9
0,0,0
0,0,0
11:41:53,1.117,25.9
0,0,0
0,0,0
11:41:55,1.117,25.9
0,0,0
0,0,0
11:41:57,1.116,25.9
0,0,0
0,0,0
11:41:59,1.116,25.9
0,0,0
0,0,0
11:42:01,1.116,25.9
0,0,0
0,0,0
11:42:03,1.116,25.9
0,0,0
0,0,0
11:42:05,1.116,25.9
0,0,0
0,0,0
11:42:07,1.116,25.9
0,0,0
0,0,0
11:42:09,1.116,25.9
0,0,0
0,0,0
11:42:11,1.116,25.9
0,0,0
0,0,0
11:42:13,1.116,25.9
0,0,0
0,0,0
11:42:15,1.116,25.9
0,0,0
0,0,0
11:42:17,1.116,25.9
0,0,0
0,0,0
11:42:19,1.116,25.9
0,0,0
0,0,0
11:42:21,1.116,25.8
0,0,0
0,0,0
11:42:23,1.116,25.8
0,0,0
0,0,0
11:42:25,1.117,25.8
0,0,0
0,0,0
11:42:27,1.117,25.8
0,0,0
0,0,0
11:42:29,1.118,25.8
0,0,0
0,0,0
11:42:31,1.118,25.8
0,0,0
0,0,0
11:42:33,1.118,25.8
0,0,0
0,0,0
11:42:35,1.118,25.8
0,0,0
0,0,0
11:42:37,1.118,25.8
0,0,0
0,0,0
11:42:39,1.118,25.8
0,0,0
0,0,0
11:42:41,1.118,25.8
0,0,0
0,0,0
11:42:43,1.118,25.8
0,0,0
0,0,0
11:42:45,1.118,25.8
0,0,0
0,0,0
11:42:47,1.118,25.8
0,0,0
0,0,0
11:42:49,1.118,25.8
0,0,0
0,0,0
11:42:51,1.118,25.8
0,0,0
0,0,0
11:42:53,1.118,25.8
0,0,0
0,0,0
11:42:55,1.119,25.8
0,0,0
0,0,0
11:42:57,1.119,25.8
0,0,0
0,0,0
11:42:59,1.119,25.8
0,0,0
0,0,0
11:43:01,1.119,25.8
0,0,0
0,0,0
11:43:03,1.119,25.7
0,0,0
0,0,0
11:43:05,1.12,25.7
0,0,0
0,0,0
11:43:07,1.12,25.7
0,0,0
0,0,0
11:43:09,1.121,25.7
0,0,0
0,0,0
11:43:11,1.121,25.7
0,0,0
0,0,0
11:43:13,1.121,25.7
0,0,0
0,0,0
11:43:15,1.121,25.7
0,0,0
0,0,0
11:43:17,1.121,25.7
0,0,0
0,0,0
11:43:19,1.121,25.7
0,0,0
0,0,0
11:43:21,1.121,25.7
0,0,0
0,0,0
11:43:23,1.121,25.7
0,0,0
0,0,0
11:43:25,1.121,25.7
0,0,0
0,0,0
11:43:27,1.121,25.7
0,0,0
0,0,0
11:43:29,1.121,25.7
0,0,0
0,0,0
11:43:31,1.121,25.7
0,0,0
0,0,0
11:43:33,1.121,25.7
0,0,0
0,0,0
11:43:35,1.121,25.7
0,0,0
0,0,0
11:43:37,1.121,25.7
0,0,0
0,0,0
11:43:39,1.121,25.7
0,0,0
0,0,0
11:43:41,1.121,25.7
0,0,0
0,0,0
11:43:43,1.121,25.7
0,0,0
0,0,0
11:43:45,1.121,25.7
0,0,0
0,0,0
11:43:47,1.121,25.7
0,0,0
0,0,0
11:43:49,1.122,25.7
0,0,0
0,0,0
11:43:51,1.122,25.7
0,0,0
0,0,0
11:43:53,1.122,25.6
0,0,0
0,0,0
11:43:55,1.122,25.6
0,0,0
0,0,0
11:43:57,1.123,25.6
0,0,0
0,0,0
11:43:59,1.123,25.6
0,0,0
0,0,0
11:44:01,1.124,25.6
0,0,0
0,0,0
11:44:03,1.124,25.6
0,0,0
0,0,0
11:44:05,1.124,25.6
0,0,0
0,0,0
11:44:07,1.124,25.6
0,0,0
0,0,0
11:44:09,1.124,25.6
0,0,0
0,0,0
11:44:11,1.124,25.6
0,0,0
0,0,0
11:44:13,1.124,25.6
0,0,0
0,0,0
11:44:15,1.124,25.6
0,0,0
0,0,0
11:44:17,1.124,25.6
0,0,0
0,0,0
11:44:19,1.124,25.6
0,0,0
0,0,0
11:44:21,1.124,25.6
0,0,0
0,0,0
11:44:23,1.124,25.6
0,0,0
0,0,0
11:44:25,1.124,25.6
0,0,0
0,0,0
11:44:27,1.124,25.6
0,0,0
0,0,0
11:44:29,1.124,25.6
0,0,0
0,0,0
11:44:31,1.124,25.6
0,0,0
0,0,0
11:44:33,1.124,25.6
0,0,0
0,0,0
11:44:35,1.124,25.6
0,0,0
0,0,0
11:44:37,1.123,25.6
0,0,0
0,0,0
11:44:39,1.123,25.6
0,0,0
0,0,0
11:44:41,1.123,25.6
0,0,0
0,0,0
11:44:43,1.123,25.5
0,0,0
0,0,0
11:44:45,1.123,25.5
0,0,0
0,0,0
11:44:47,1.124,25.5
0,0,0
0,0,0
11:44:49,1.125,25.5
0,0,0
0,0,0
11:44:51,1.125,25.5
0,0,0
0,0,0
11:44:53,1.125,25.5
0,0,0
0,0,0
11:44:55,1.125,25.5
0,0,0
0,0,0
11:44:57,1.125,25.5
0,0,0
0,0,0
11:44:59,1.125,25.5
0,0,0
0,0,0
11:45:01,1.125,25.5
0,0,0
0,0,0
11:45:03,1.125,25.5
0,0,0
0,0,0
11:45:05,1.125,25.5
0,0,0
0,0,0
11:45:07,1.125,25.5
0,0,0
0,0,0
11:45:09,1.125,25.5
0,0,0
0,0,0
11:45:11,1.125,25.5
0,0,0
0,0,0
11:45:13,1.125,25.5
0,0,0
0,0,0
11:45:15,1.125,25.5
0,0,0
0,0,0
11:45:17,1.125,25.5
0,0,0
0,0,0
11:45:19,1.125,25.5
0,0,0
0,0,0
11:45:21,1.125,25.5
0,0,0
0,0,0
11:45:23,1.125,25.5
0,0,0
0,0,0
11:45:25,1.125,25.5
0,0,0
0,0,0
11:45:27,1.125,25.5
0,0,0
0,0,0
11:45:29,1.125,25.5
0,0,0
0,0,0
11:45:31,1.125,25.5
0,0,0
0,0,0
11:45:33,1.125,25.5
0,0,0
0,0,0
11:45:35,1.125,25.5
0,0,0
0,0,0
11:45:37,1.125,25.4
0,0,0
0,0,0
11:45:39,1.125,25.4
0,0,0
0,0,0
11:45:41,1.126,25.4
0,0,0
0,0,0
11:45:43,1.127,25.4
0,0,0
0,0,0
11:45:45,1.128,25.4
0,0,0
0,0,0
11:45:47,1.128,25.4
0,0,0
0,0,0
11:45:49,1.128,25.4
0,0,0
0,0,0
11:45:51,1.128,25.4
0,0,0
0,0,0
11:45:53,1.128,25.4
0,0,0
0,0,0
11:45:55,1.128,25.4
0,0,0
0,0,0
11:45:57,1.128,25.4
0,0,0
0,0,0
11:45:59,1.128,25.4
0,0,0
0,0,0
11:46:01,1.128,25.4
0,0,0
0,0,0
11:46:03,1.128,25.4
0,0,0
0,0,0
11:46:05,1.128,25.4
0,0,0
0,0,0
11:46:07,1.128,25.4
0,0,0
0,0,0
11:46:09,1.128,25.4
0,0,0
0,0,0
11:46:11,1.128,25.4
0,0,0
0,0,0
11:46:13,1.128,25.4
0,0,0
0,0,0
11:46:15,1.128,25.4
0,0,0
0,0,0
11:46:17,1.128,25.4
0,0,0
0,0,0
11:46:19,1.128,25.4
0,0,0
0,0,0
11:46:21,1.128,25.4
0,0,0
0,0,0
11:46:23,1.129,25.4
0,0,0
0,0,0
11:46:25,1.129,25.3
0,0,0
0,0,0
11:46:27,1.129,25.3
0,0,0
0,0,0
11:46:29,1.129,25.3
0,0,0
0,0,0
11:46:31,1.13,25.3
0,0,0
0,0,0
11:46:33,1.13,25.3
0,0,0
0,0,0
11:46:35,1.131,25.3
0,0,0
0,0,0
11:46:37,1.131,25.3
0,0,0
0,0,0
11:46:39,1.131,25.3
0,0,0
0,0,0
11:46:41,1.131,25.3
0,0,0
0,0,0
11:46:43,1.13,25.3
0,0,0
0,0,0
11:46:45,1.13,25.3
0,0,0
0,0,0
11:46:47,1.13,25.3
0,0,0
0,0,0
11:46:49,1.13,25.3
0,0,0
0,0,0
11:46:51,1.13,25.3
0,0,0
0,0,0
11:46:53,1.13,25.3
0,0,0
0,0,0
11:46:55,1.13,25.3
0,0,0
0,0,0
11:46:57,1.13,25.3
0,0,0
0,0,0
11:46:59,1.13,25.3
0,0,0
0,0,0
11:47:01,1.129,25.3
0,0,0
0,0,0
11:47:03,1.129,25.3
0,0,0
0,0,0
11:47:05,1.129,25.3
0,0,0
0,0,0
11:47:07,1.129,25.3
0,0,0
0,0,0
11:47:09,1.129,25.3
0,0,0
0,0,0
11:47:11,1.129,25.3
0,0,0
0,0,0
11:47:13,1.13,25.3
0,0,0
0,0,0
11:47:15,1.13,25.3
0,0,0
0,0,0
11:47:17,1.13,25.3
0,0,0
0,0,0
11:47:19,1.13,25.3
0,0,0
0,0,0
11:47:21,1.13,25.3
0,0,0
0,0,0
11:47:23,1.13,25.3
0,0,0
0,0,0
11:47:25,1.13,25.3
0,0,0
0,0,0
11:47:27,1.13,25.2
0,0,0
0,0,0
11:47:29,1.13,25.2
0,0,0
0,0,0
11:47:31,1.131,25.2
0,0,0
0,0,0
11:47:33,1.131,25.2
0,0,0
0,0,0
11:47:35,1.132,25.2
0,0,0
0,0,0
11:47:37,1.132,25.2
0,0,0
0,0,0
11:47:39,1.132,25.2
0,0,0
0,0,0
11:47:41,1.132,25.2
0,0,0
0,0,0
11:47:43,1.132,25.2
0,0,0
0,0,0
11:47:45,1.132,25.2
0,0,0
0,0,0
11:47:47,1.132,25.2
0,0,0
0,0,0
11:47:49,1.132,25.2
0,0,0
0,0,0
11:47:51,1.132,25.2
0,0,0
0,0,0
11:47:53,1.132,25.2
0,0,0
0,0,0
11:47:55,1.132,25.2
0,0,0
0,0,0
11:47:57,1.131,25.2
0,0,0
0,0,0
11:47:59,1.131,25.2
0,0,0
0,0,0
11:48:01,1.131,25.2
0,0,0
0,0,0
11:48:03,1.131,25.2
0,0,0
0,0,0
11:48:05,1.131,25.2
0,0,0
0,0,0
11:48:07,1.131,25.2
0,0,0
0,0,0
11:48:09,1.131,25.2
0,0,0
0,0,0
11:48:11,1.131,25.2
0,0,0
0,0,0
11:48:13,1.131,25.2
0,0,0
0,0,0
11:48:15,1.131,25.2
0,0,0
0,0,0
11:48:17,1.132,25.2
0,0,0
0,0,0
11:48:19,1.131,25.2
0,0,0
0,0,0
11:48:21,1.131,25.1
0,0,0
0,0,0
11:48:23,1.132,25.1
0,0,0
0,0,0
11:48:25,1.132,25.1
0,0,0
0,0,0
11:48:27,1.132,25.1
0,0,0
0,0,0
11:48:29,1.132,25.1
0,0,0
0,0,0
11:48:31,1.133,25.1
0,0,0
0,0,0
11:48:33,1.133,25.1
0,0,0
0,0,0
11:48:35,1.133,25.1
0,0,0
0,0,0
11:48:37,1.133,25.1
0,0,0
0,0,0
11:48:39,1.133,25.1
0,0,0
0,0,0
11:48:41,1.133,25.1
0,0,0
0,0,0
11:48:43,1.133,25.1
0,0,0
0,0,0
11:48:45,1.133,25.1
0,0,0
0,0,0
11:48:47,1.133,25.1
0,0,0
0,0,0
11:48:49,1.133,25.1
0,0,0
0,0,0
11:48:51,1.133,25.1
0,0,0
0,0,0
11:48:53,1.134,25.1
0,0,0
0,0,0
11:48:55,1.133,25.1
0,0,0
0,0,0
11:48:57,1.133,25.1
0,0,0
0,0,0
11:48:59,1.133,25.1
0,0,0
0,0,0
11:49:01,1.133,25.1
0,0,0
0,0,0
11:49:03,1.133,25.1
0,0,0
0,0,0
11:49:05,1.133,25.1
0,0,0
0,0,0
11:49:07,1.133,25.1
0,0,0
0,0,0
11:49:09,1.133,25.1
0,0,0
0,0,0
11:49:11,1.133,25.1
0,0,0
0,0,0
11:49:13,1.133,25.1
0,0,0
0,0,0
11:49:15,1.133,25.1
0,0,0
0,0,0
11:49:17,1.134,25
0,0,0
0,0,0
11:49:19,1.134,25
0,0,0
0,0,0
11:49:21,1.135,25
0,0,0
0,0,0
11:49:23,1.135,25
0,0,0
0,0,0
11:49:25,1.135,25
0,0,0
0,0,0
11:49:27,1.136,25
0,0,0
0,0,0
11:49:29,1.136,25
0,0,0
0,0,0
11:49:31,1.136,25
0,0,0
0,0,0
11:49:33,1.136,25
0,0,0
0,0,0
11:49:35,1.136,25
0,0,0
0,0,0
11:49:37,1.136,25
0,0,0
0,0,0
11:49:39,1.136,25
0,0,0
0,0,0
11:49:41,1.136,25
0,0,0
0,0,0
11:49:43,1.136,25
0,0,0
0,0,0
11:49:45,1.136,25
0,0,0
0,0,0
11:49:47,1.136,25
0,0,0
0,0,0
11:49:49,1.136,25
0,0,0
0,0,0
11:49:51,1.136,25
0,0,0
0,0,0
11:49:53,1.136,25
0,0,0
0,0,0
11:49:55,1.136,25
0,0,0
0,0,0
11:49:57,1.136,25
0,0,0
0,0,0
11:49:59,1.136,25
0,0,0
0,0,0
11:50:01,1.136,25
0,0,0
0,0,0
11:50:03,1.136,25
0,0,0
0,0,0
11:50:05,1.136,25
0,0,0
0,0,0
11:50:07,1.136,25
0,0,0
0,0,0
11:50:09,1.136,25
0,0,0
0,0,0
11:50:11,1.136,25
0,0,0
0,0,0
11:50:13,1.136,25
0,0,0
0,0,0
11:50:15,1.136,25
0,0,0
0,0,0
11:50:17,1.136,24.9
0,0,0
0,0,0
11:50:19,1.136,24.9
0,0,0
0,0,0
11:50:21,1.136,24.9
0,0,0
0,0,0
11:50:23,1.136,24.9
0,0,0
0,0,0
11:50:25,1.137,24.9
0,0,0
0,0,0
